iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
46,"(20, 13)","(19, 13)",East,[],"[(20, 13), (18, 13), (19, 11)]","[(18, 13), (19, 11)]","[(19, 13), (19, 12)]",1,0,1
47,"(20, 13)",,,"[(21, 13) via East, (19, 13) via West]","[(20, 13)]","[(21, 13), (19, 13)]",[],0,0,0
48,"(21, 13)","(20, 13)",East,[],"[(21, 13), (19, 13)]","[(19, 13)]","[(20, 13)]",1,0,1
49,"(21, 13)",,,"[(22, 13) via East, (20, 13) via West]","[(21, 13)]","[(22, 13), (20, 13)]",[],0,0,0
50,"(22, 13)","(21, 13)",East,[],"[(22, 13), (20, 13)]","[(20, 13)]","[(21, 13)]",1,0,1
51,"(22, 13)",,,"[(23, 13) via East, (21, 13) via West]","[(22, 13)]","[(23, 13), (21, 13)]",[],0,0,0
52,"(23, 13)","(22, 13)",East,[],"[(23, 13), (21, 13)]","[(21, 13)]","[(22, 13)]",1,0,1
53,"(23, 13)",,,"[(23, 12) via South, (22, 13) via West]","[(23, 13)]","[(23, 12), (22, 13)]",[],0,0,0
54,"(23, 12)","(23, 13)",South,[],"[(23, 12), (22, 13)]","[(22, 13)]","[(23, 13)]",1,0,1
55,"(23, 12)",,,"[(23, 13) via North, (23, 11) via South]","[(23, 12)]","[(23, 13), (23, 11)]",[],0,0,0
56,"(23, 13)","(23, 12)",North,"[(22, 13) via West]","[(23, 13), (23, 11)]","[(23, 11), (22, 13)]","[(23, 12)]",1,0,1
57,"(23, 11)","(23, 12)",South,[],"[(23, 11), (22, 13)]","[(22, 13)]","[(23, 12), (23, 13)]",1,0,1
58,"(23, 11)",,,"[(23, 12) via North, (23, 10) via South]","[(23, 11)]","[(23, 12), (23, 10)]",[],0,0,0
59,"(23, 12)","(23, 11)",North,"[(23, 13) via North]","[(23, 12), (23, 10)]","[(23, 10), (23, 13)]","[(23, 11)]",1,0,1
60,"(23, 10)","(23, 11)",South,[],"[(23, 10), (23, 13)]","[(23, 13)]","[(23, 11), (23, 12)]",1,0,1
61,"(23, 10)",,,"[(23, 11) via North, (23, 9) via South, (22, 10) via West]","[(23, 10)]","[(23, 11), (23, 9), (22, 10)]",[],0,0,0
62,"(23, 11)","(23, 10)",North,"[(23, 12) via North]","[(23, 11), (23, 9), (22, 10)]","[(23, 9), (22, 10), (23, 12)]","[(23, 10)]",1,0,1
63,"(23, 9)","(23, 10)",South,[],"[(23, 9), (22, 10), (23, 12)]","[(22, 10), (23, 12)]","[(23, 10), (23, 11)]",1,0,1
