iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
26,"(34, 12)","(33, 12)",East,"[(34, 11) via South]","[(34, 12), (26, 14), (22, 16)]","[(26, 14), (22, 16), (34, 11)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16)]",12,0,12
27,"(26, 14)","(25, 14)",East,"[(27, 14) via East]","[(26, 14), (22, 16), (34, 11)]","[(22, 16), (34, 11), (27, 14)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12)]",12,0,12
28,"(22, 16)","(23, 16)",West,"[(21, 16) via West]","[(22, 16), (34, 11), (27, 14)]","[(34, 11), (27, 14), (21, 16)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14)]",12,0,12
29,"(34, 11)","(34, 12)",South,"[(34, 10) via South]","[(34, 11), (27, 14), (21, 16)]","[(27, 14), (21, 16), (34, 10)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16)]",13,0,13
30,"(27, 14)","(26, 14)",East,"[(27, 13) via South]","[(27, 14), (21, 16), (34, 10)]","[(21, 16), (34, 10), (27, 13)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11)]",13,0,13
31,"(21, 16)","(22, 16)",West,"[(20, 16) via West]","[(21, 16), (34, 10), (27, 13)]","[(34, 10), (27, 13), (20, 16)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14)]",13,0,13
32,"(34, 10)","(34, 11)",South,"[(33, 10) via West]","[(34, 10), (27, 13), (20, 16)]","[(27, 13), (20, 16), (33, 10)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16)]",14,0,14
33,"(27, 13)","(27, 14)",South,"[(27, 12) via South]","[(27, 13), (20, 16), (33, 10)]","[(20, 16), (33, 10), (27, 12)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10)]",14,0,14
34,"(20, 16)","(21, 16)",West,"[(19, 16) via West]","[(20, 16), (33, 10), (27, 12)]","[(33, 10), (27, 12), (19, 16)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13)]",14,0,14
35,"(33, 10)","(34, 10)",West,"[(32, 10) via West]","[(33, 10), (27, 12), (19, 16)]","[(27, 12), (19, 16), (32, 10)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13), (20, 16)]",15,0,15
36,"(27, 12)","(27, 13)",South,"[(27, 11) via South]","[(27, 12), (19, 16), (32, 10)]","[(19, 16), (32, 10), (27, 11)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13), (20, 16), (33, 10)]",15,0,15
37,"(19, 16)","(20, 16)",West,"[(18, 16) via West]","[(19, 16), (32, 10), (27, 11)]","[(32, 10), (27, 11), (18, 16)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13), (20, 16), (33, 10), (27, 12)]",15,0,15
38,"(32, 10)","(33, 10)",West,"[(31, 10) via West]","[(32, 10), (27, 11), (18, 16)]","[(27, 11), (18, 16), (31, 10)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13), (20, 16), (33, 10), (27, 12), (19, 16)]",16,0,16
39,"(27, 11)","(27, 12)",South,"[(26, 11) via West]","[(27, 11), (18, 16), (31, 10)]","[(18, 16), (31, 10), (26, 11)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13), (20, 16), (33, 10), (27, 12), (19, 16), (32, 10)]",16,0,16
40,"(18, 16)","(19, 16)",West,"[(17, 16) via West]","[(18, 16), (31, 10), (26, 11)]","[(31, 10), (26, 11), (17, 16)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13), (20, 16), (33, 10), (27, 12), (19, 16), (32, 10), (27, 11)]",16,0,16
41,"(31, 10)","(32, 10)",West,"[(30, 10) via West]","[(31, 10), (26, 11), (17, 16)]","[(26, 11), (17, 16), (30, 10)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13), (20, 16), (33, 10), (27, 12), (19, 16), (32, 10), (27, 11), (18, 16)]",17,0,17
42,"(26, 11)","(27, 11)",West,"[(25, 11) via West]","[(26, 11), (17, 16), (30, 10)]","[(17, 16), (30, 10), (25, 11)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13), (20, 16), (33, 10), (27, 12), (19, 16), (32, 10), (27, 11), (18, 16), (31, 10)]",17,0,17
43,"(17, 16)","(18, 16)",West,"[(16, 16) via West]","[(17, 16), (30, 10), (25, 11)]","[(30, 10), (25, 11), (16, 16)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13), (20, 16), (33, 10), (27, 12), (19, 16), (32, 10), (27, 11), (18, 16), (31, 10), (26, 11)]",17,0,17
44,"(30, 10)","(31, 10)",West,"[(30, 9) via South, (29, 10) via West]","[(30, 10), (25, 11), (16, 16)]","[(25, 11), (16, 16), (30, 9), (29, 10)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13), (20, 16), (33, 10), (27, 12), (19, 16), (32, 10), (27, 11), (18, 16), (31, 10), (26, 11), (17, 16)]",18,0,18
45,"(25, 11)","(26, 11)",West,"[(24, 11) via West]","[(25, 11), (16, 16), (30, 9), (29, 10)]","[(16, 16), (30, 9), (29, 10), (24, 11)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13), (20, 16), (33, 10), (27, 12), (19, 16), (32, 10), (27, 11), (18, 16), (31, 10), (26, 11), (17, 16), (30, 10)]",18,0,18
46,"(16, 16)","(17, 16)",West,"[(15, 16) via West]","[(16, 16), (30, 9), (29, 10), (24, 11)]","[(30, 9), (29, 10), (24, 11), (15, 16)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13), (20, 16), (33, 10), (27, 12), (19, 16), (32, 10), (27, 11), (18, 16), (31, 10), (26, 11), (17, 16), (30, 10), (25, 11)]",18,0,18
47,"(30, 9)","(30, 10)",South,"[(30, 8) via South]","[(30, 9), (29, 10), (24, 11), (15, 16)]","[(29, 10), (24, 11), (15, 16), (30, 8)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13), (20, 16), (33, 10), (27, 12), (19, 16), (32, 10), (27, 11), (18, 16), (31, 10), (26, 11), (17, 16), (30, 10), (25, 11), (16, 16)]",19,0,19
48,"(29, 10)","(30, 10)",West,[],"[(29, 10), (24, 11), (15, 16), (30, 8)]","[(24, 11), (15, 16), (30, 8)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13), (20, 16), (33, 10), (27, 12), (19, 16), (32, 10), (27, 11), (18, 16), (31, 10), (26, 11), (17, 16), (30, 10), (25, 11), (16, 16), (30, 9)]",19,0,19
49,"(24, 11)","(25, 11)",West,"[(24, 12) via North]","[(24, 11), (15, 16), (30, 8)]","[(15, 16), (30, 8), (24, 12)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13), (20, 16), (33, 10), (27, 12), (19, 16), (32, 10), (27, 11), (18, 16), (31, 10), (26, 11), (17, 16), (30, 10), (25, 11), (16, 16), (30, 9), (29, 10)]",19,0,19
50,"(15, 16)","(16, 16)",West,"[(14, 16) via West]","[(15, 16), (30, 8), (24, 12)]","[(30, 8), (24, 12), (14, 16)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13), (20, 16), (33, 10), (27, 12), (19, 16), (32, 10), (27, 11), (18, 16), (31, 10), (26, 11), (17, 16), (30, 10), (25, 11), (16, 16), (30, 9), (29, 10), (24, 11)]",19,0,19
51,"(30, 8)","(30, 9)",South,"[(31, 8) via East]","[(30, 8), (24, 12), (14, 16)]","[(24, 12), (14, 16), (31, 8)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13), (20, 16), (33, 10), (27, 12), (19, 16), (32, 10), (27, 11), (18, 16), (31, 10), (26, 11), (17, 16), (30, 10), (25, 11), (16, 16), (30, 9), (29, 10), (24, 11), (15, 16)]",20,0,20
52,"(24, 12)","(24, 11)",North,"[(23, 12) via West]","[(24, 12), (14, 16), (31, 8)]","[(14, 16), (31, 8), (23, 12)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13), (20, 16), (33, 10), (27, 12), (19, 16), (32, 10), (27, 11), (18, 16), (31, 10), (26, 11), (17, 16), (30, 10), (25, 11), (16, 16), (30, 9), (29, 10), (24, 11), (15, 16), (30, 8)]",20,0,20
53,"(14, 16)","(15, 16)",West,"[(13, 16) via West]","[(14, 16), (31, 8), (23, 12)]","[(31, 8), (23, 12), (13, 16)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13), (20, 16), (33, 10), (27, 12), (19, 16), (32, 10), (27, 11), (18, 16), (31, 10), (26, 11), (17, 16), (30, 10), (25, 11), (16, 16), (30, 9), (29, 10), (24, 11), (15, 16), (30, 8), (24, 12)]",20,0,20
54,"(31, 8)","(30, 8)",East,"[(32, 8) via East]","[(31, 8), (23, 12), (13, 16)]","[(23, 12), (13, 16), (32, 8)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13), (20, 16), (33, 10), (27, 12), (19, 16), (32, 10), (27, 11), (18, 16), (31, 10), (26, 11), (17, 16), (30, 10), (25, 11), (16, 16), (30, 9), (29, 10), (24, 11), (15, 16), (30, 8), (24, 12), (14, 16)]",21,0,21
55,"(23, 12)","(24, 12)",West,"[(22, 12) via West]","[(23, 12), (13, 16), (32, 8)]","[(13, 16), (32, 8), (22, 12)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13), (20, 16), (33, 10), (27, 12), (19, 16), (32, 10), (27, 11), (18, 16), (31, 10), (26, 11), (17, 16), (30, 10), (25, 11), (16, 16), (30, 9), (29, 10), (24, 11), (15, 16), (30, 8), (24, 12), (14, 16), (31, 8)]",21,0,21
56,"(13, 16)","(14, 16)",West,"[(12, 16) via West]","[(13, 16), (32, 8), (22, 12)]","[(32, 8), (22, 12), (12, 16)]","[(34, 16), (34, 15), (33, 16), (34, 14), (32, 16), (33, 14), (31, 16), (32, 14), (30, 16), (31, 14), (29, 16), (30, 14), (28, 16), (30, 13), (27, 16), (30, 12), (26, 16), (31, 12), (25, 16), (32, 12), (25, 15), (24, 16), (33, 12), (25, 14), (23, 16), (34, 12), (26, 14), (22, 16), (34, 11), (27, 14), (21, 16), (34, 10), (27, 13), (20, 16), (33, 10), (27, 12), (19, 16), (32, 10), (27, 11), (18, 16), (31, 10), (26, 11), (17, 16), (30, 10), (25, 11), (16, 16), (30, 9), (29, 10), (24, 11), (15, 16), (30, 8), (24, 12), (14, 16), (31, 8), (23, 12)]",21,0,21
