iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
35,"(5, 4)","(5, 3)",North,"[(5, 5) via North]","[(5, 4), (16, 7), (19, 5), (23, 7)]","[(5, 5), (16, 7), (19, 5), (23, 7)]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (18, 6), (17, 6), (16, 6), (15, 6), (14, 6), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (8, 7), (7, 7), (7, 6), (7, 5), (7, 4), (7, 3), (7, 2), (6, 2), (5, 2), (5, 3)]",34,0,34
36,"(5, 5)","(5, 4)",North,"[(5, 6) via North]","[(5, 5), (16, 7), (19, 5), (23, 7)]","[(5, 6), (16, 7), (19, 5), (23, 7)]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (18, 6), (17, 6), (16, 6), (15, 6), (14, 6), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (8, 7), (7, 7), (7, 6), (7, 5), (7, 4), (7, 3), (7, 2), (6, 2), (5, 2), (5, 3), (5, 4)]",35,0,35
37,"(5, 6)","(5, 5)",North,"[(5, 7) via North]","[(5, 6), (16, 7), (19, 5), (23, 7)]","[(5, 7), (16, 7), (19, 5), (23, 7)]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (18, 6), (17, 6), (16, 6), (15, 6), (14, 6), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (8, 7), (7, 7), (7, 6), (7, 5), (7, 4), (7, 3), (7, 2), (6, 2), (5, 2), (5, 3), (5, 4), (5, 5)]",36,0,36
38,"(5, 7)","(5, 6)",North,"[(4, 7) via West]","[(5, 7), (16, 7), (19, 5), (23, 7)]","[(4, 7), (16, 7), (19, 5), (23, 7)]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (18, 6), (17, 6), (16, 6), (15, 6), (14, 6), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (8, 7), (7, 7), (7, 6), (7, 5), (7, 4), (7, 3), (7, 2), (6, 2), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6)]",37,0,37
39,"(4, 7)","(5, 7)",West,"[(3, 7) via West]","[(4, 7), (16, 7), (19, 5), (23, 7)]","[(3, 7), (16, 7), (19, 5), (23, 7)]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (18, 6), (17, 6), (16, 6), (15, 6), (14, 6), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (8, 7), (7, 7), (7, 6), (7, 5), (7, 4), (7, 3), (7, 2), (6, 2), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7)]",38,0,38
40,"(3, 7)","(4, 7)",West,"[(3, 6) via South]","[(3, 7), (16, 7), (19, 5), (23, 7)]","[(3, 6), (16, 7), (19, 5), (23, 7)]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (18, 6), (17, 6), (16, 6), (15, 6), (14, 6), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (8, 7), (7, 7), (7, 6), (7, 5), (7, 4), (7, 3), (7, 2), (6, 2), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (4, 7)]",39,0,39
41,"(3, 6)","(3, 7)",South,"[(3, 5) via South]","[(3, 6), (16, 7), (19, 5), (23, 7)]","[(3, 5), (16, 7), (19, 5), (23, 7)]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (18, 6), (17, 6), (16, 6), (15, 6), (14, 6), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (8, 7), (7, 7), (7, 6), (7, 5), (7, 4), (7, 3), (7, 2), (6, 2), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (4, 7), (3, 7)]",40,0,40
42,"(3, 5)","(3, 6)",South,"[(3, 4) via South]","[(3, 5), (16, 7), (19, 5), (23, 7)]","[(3, 4), (16, 7), (19, 5), (23, 7)]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (18, 6), (17, 6), (16, 6), (15, 6), (14, 6), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (8, 7), (7, 7), (7, 6), (7, 5), (7, 4), (7, 3), (7, 2), (6, 2), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (4, 7), (3, 7), (3, 6)]",41,0,41
43,"(3, 4)","(3, 5)",South,"[(3, 3) via South]","[(3, 4), (16, 7), (19, 5), (23, 7)]","[(3, 3), (16, 7), (19, 5), (23, 7)]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (18, 6), (17, 6), (16, 6), (15, 6), (14, 6), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (8, 7), (7, 7), (7, 6), (7, 5), (7, 4), (7, 3), (7, 2), (6, 2), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (4, 7), (3, 7), (3, 6), (3, 5)]",42,0,42
44,"(3, 3)","(3, 4)",South,"[(3, 2) via South]","[(3, 3), (16, 7), (19, 5), (23, 7)]","[(3, 2), (16, 7), (19, 5), (23, 7)]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (18, 6), (17, 6), (16, 6), (15, 6), (14, 6), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (8, 7), (7, 7), (7, 6), (7, 5), (7, 4), (7, 3), (7, 2), (6, 2), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (4, 7), (3, 7), (3, 6), (3, 5), (3, 4)]",43,0,43
45,"(3, 2)","(3, 3)",South,"[(2, 2) via West]","[(3, 2), (16, 7), (19, 5), (23, 7)]","[(2, 2), (16, 7), (19, 5), (23, 7)]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (18, 6), (17, 6), (16, 6), (15, 6), (14, 6), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (8, 7), (7, 7), (7, 6), (7, 5), (7, 4), (7, 3), (7, 2), (6, 2), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (4, 7), (3, 7), (3, 6), (3, 5), (3, 4), (3, 3)]",44,0,44
46,"(2, 2)","(3, 2)",West,"[(1, 2) via West]","[(2, 2), (16, 7), (19, 5), (23, 7)]","[(1, 2), (16, 7), (19, 5), (23, 7)]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (18, 6), (17, 6), (16, 6), (15, 6), (14, 6), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (8, 7), (7, 7), (7, 6), (7, 5), (7, 4), (7, 3), (7, 2), (6, 2), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (4, 7), (3, 7), (3, 6), (3, 5), (3, 4), (3, 3), (3, 2)]",45,0,45
47,"(1, 2)","(2, 2)",West,"[(1, 3) via North, (1, 1) via South]","[(1, 2), (16, 7), (19, 5), (23, 7)]","[(1, 1), (1, 3), (16, 7), (19, 5), (23, 7)]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (18, 6), (17, 6), (16, 6), (15, 6), (14, 6), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (8, 7), (7, 7), (7, 6), (7, 5), (7, 4), (7, 3), (7, 2), (6, 2), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (4, 7), (3, 7), (3, 6), (3, 5), (3, 4), (3, 3), (3, 2), (2, 2)]",46,0,46
