iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
56,"(5, 4)","(5, 3)",North,"[(5, 5) via North]","[(5, 4):21, (14, 15):21, (9, 6):21]","[(14, 15):21, (9, 6):21, (5, 5):22]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7)]",21,0,21
57,"(14, 15)","(13, 15)",East,"[(15, 15) via East]","[(14, 15):21, (9, 6):21, (5, 5):22]","[(9, 6):21, (5, 5):22, (15, 15):22]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4)]",21,0,21
58,"(9, 6)","(9, 7)",South,"[(9, 5) via South]","[(9, 6):21, (5, 5):22, (15, 15):22]","[(5, 5):22, (15, 15):22, (9, 5):22]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15)]",21,0,21
59,"(5, 5)","(5, 4)",North,"[(4, 5) via West]","[(5, 5):22, (15, 15):22, (9, 5):22]","[(15, 15):22, (9, 5):22, (4, 5):23]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6)]",22,0,22
60,"(15, 15)","(14, 15)",East,"[(16, 15) via East]","[(15, 15):22, (9, 5):22, (4, 5):23]","[(9, 5):22, (4, 5):23, (16, 15):23]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5)]",22,0,22
61,"(9, 5)","(9, 6)",South,"[(10, 5) via East]","[(9, 5):22, (4, 5):23, (16, 15):23]","[(4, 5):23, (16, 15):23, (10, 5):23]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5), (15, 15)]",22,0,22
62,"(4, 5)","(5, 5)",West,"[(3, 5) via West]","[(4, 5):23, (16, 15):23, (10, 5):23]","[(16, 15):23, (10, 5):23, (3, 5):24]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5), (15, 15), (9, 5)]",23,0,23
63,"(16, 15)","(15, 15)",East,"[(17, 15) via East]","[(16, 15):23, (10, 5):23, (3, 5):24]","[(10, 5):23, (3, 5):24, (17, 15):24]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5), (15, 15), (9, 5), (4, 5)]",23,0,23
64,"(10, 5)","(9, 5)",East,"[(11, 5) via East]","[(10, 5):23, (3, 5):24, (17, 15):24]","[(3, 5):24, (17, 15):24, (11, 5):24]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5), (15, 15), (9, 5), (4, 5), (16, 15)]",23,0,23
65,"(3, 5)","(4, 5)",West,"[(3, 6) via North]","[(3, 5):24, (17, 15):24, (11, 5):24]","[(17, 15):24, (11, 5):24, (3, 6):25]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5), (15, 15), (9, 5), (4, 5), (16, 15), (10, 5)]",24,0,24
66,"(17, 15)","(16, 15)",East,"[(17, 14) via South]","[(17, 15):24, (11, 5):24, (3, 6):25]","[(11, 5):24, (3, 6):25, (17, 14):25]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5), (15, 15), (9, 5), (4, 5), (16, 15), (10, 5), (3, 5)]",24,0,24
67,"(11, 5)","(10, 5)",East,"[(12, 5) via East]","[(11, 5):24, (3, 6):25, (17, 14):25]","[(3, 6):25, (17, 14):25, (12, 5):25]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5), (15, 15), (9, 5), (4, 5), (16, 15), (10, 5), (3, 5), (17, 15)]",24,0,24
68,"(3, 6)","(3, 5)",North,"[(3, 7) via North]","[(3, 6):25, (17, 14):25, (12, 5):25]","[(17, 14):25, (12, 5):25, (3, 7):26]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5), (15, 15), (9, 5), (4, 5), (16, 15), (10, 5), (3, 5), (17, 15), (11, 5)]",25,0,25
69,"(17, 14)","(17, 15)",South,"[(17, 13) via South]","[(17, 14):25, (12, 5):25, (3, 7):26]","[(12, 5):25, (3, 7):26, (17, 13):26]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5), (15, 15), (9, 5), (4, 5), (16, 15), (10, 5), (3, 5), (17, 15), (11, 5), (3, 6)]",25,0,25
70,"(12, 5)","(11, 5)",East,"[(13, 5) via East]","[(12, 5):25, (3, 7):26, (17, 13):26]","[(3, 7):26, (17, 13):26, (13, 5):26]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5), (15, 15), (9, 5), (4, 5), (16, 15), (10, 5), (3, 5), (17, 15), (11, 5), (3, 6), (17, 14)]",25,0,25
71,"(3, 7)","(3, 6)",North,"[(4, 7) via East]","[(3, 7):26, (17, 13):26, (13, 5):26]","[(17, 13):26, (13, 5):26, (4, 7):27]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5), (15, 15), (9, 5), (4, 5), (16, 15), (10, 5), (3, 5), (17, 15), (11, 5), (3, 6), (17, 14), (12, 5)]",26,0,26
72,"(17, 13)","(17, 14)",South,"[(16, 13) via West]","[(17, 13):26, (13, 5):26, (4, 7):27]","[(13, 5):26, (4, 7):27, (16, 13):27]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5), (15, 15), (9, 5), (4, 5), (16, 15), (10, 5), (3, 5), (17, 15), (11, 5), (3, 6), (17, 14), (12, 5), (3, 7)]",26,0,26
73,"(13, 5)","(12, 5)",East,"[(14, 5) via East]","[(13, 5):26, (4, 7):27, (16, 13):27]","[(4, 7):27, (16, 13):27, (14, 5):27]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5), (15, 15), (9, 5), (4, 5), (16, 15), (10, 5), (3, 5), (17, 15), (11, 5), (3, 6), (17, 14), (12, 5), (3, 7), (17, 13)]",26,0,26
74,"(4, 7)","(3, 7)",East,"[(5, 7) via East]","[(4, 7):27, (16, 13):27, (14, 5):27]","[(16, 13):27, (14, 5):27, (5, 7):28]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5), (15, 15), (9, 5), (4, 5), (16, 15), (10, 5), (3, 5), (17, 15), (11, 5), (3, 6), (17, 14), (12, 5), (3, 7), (17, 13), (13, 5)]",27,0,27
75,"(16, 13)","(17, 13)",West,"[(15, 13) via West]","[(16, 13):27, (14, 5):27, (5, 7):28]","[(14, 5):27, (5, 7):28, (15, 13):28]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5), (15, 15), (9, 5), (4, 5), (16, 15), (10, 5), (3, 5), (17, 15), (11, 5), (3, 6), (17, 14), (12, 5), (3, 7), (17, 13), (13, 5), (4, 7)]",27,0,27
76,"(14, 5)","(13, 5)",East,"[(15, 5) via East]","[(14, 5):27, (5, 7):28, (15, 13):28]","[(5, 7):28, (15, 13):28, (15, 5):28]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5), (15, 15), (9, 5), (4, 5), (16, 15), (10, 5), (3, 5), (17, 15), (11, 5), (3, 6), (17, 14), (12, 5), (3, 7), (17, 13), (13, 5), (4, 7), (16, 13)]",27,0,27
77,"(5, 7)","(4, 7)",East,"[(6, 7) via East]","[(5, 7):28, (15, 13):28, (15, 5):28]","[(15, 13):28, (15, 5):28, (6, 7):29]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5), (15, 15), (9, 5), (4, 5), (16, 15), (10, 5), (3, 5), (17, 15), (11, 5), (3, 6), (17, 14), (12, 5), (3, 7), (17, 13), (13, 5), (4, 7), (16, 13), (14, 5)]",28,0,28
78,"(15, 13)","(16, 13)",West,"[(15, 12) via South]","[(15, 13):28, (15, 5):28, (6, 7):29]","[(15, 5):28, (6, 7):29, (15, 12):29]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5), (15, 15), (9, 5), (4, 5), (16, 15), (10, 5), (3, 5), (17, 15), (11, 5), (3, 6), (17, 14), (12, 5), (3, 7), (17, 13), (13, 5), (4, 7), (16, 13), (14, 5), (5, 7)]",28,0,28
79,"(15, 5)","(14, 5)",East,"[(15, 4) via South]","[(15, 5):28, (6, 7):29, (15, 12):29]","[(6, 7):29, (15, 12):29, (15, 4):29]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5), (15, 15), (9, 5), (4, 5), (16, 15), (10, 5), (3, 5), (17, 15), (11, 5), (3, 6), (17, 14), (12, 5), (3, 7), (17, 13), (13, 5), (4, 7), (16, 13), (14, 5), (5, 7), (15, 13)]",28,0,28
80,"(6, 7)","(5, 7)",East,"[(7, 7) via East]","[(6, 7):29, (15, 12):29, (15, 4):29]","[(15, 12):29, (15, 4):29, (7, 7):30]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5), (15, 15), (9, 5), (4, 5), (16, 15), (10, 5), (3, 5), (17, 15), (11, 5), (3, 6), (17, 14), (12, 5), (3, 7), (17, 13), (13, 5), (4, 7), (16, 13), (14, 5), (5, 7), (15, 13), (15, 5)]",29,0,29
81,"(15, 12)","(15, 13)",South,"[(15, 11) via South]","[(15, 12):29, (15, 4):29, (7, 7):30]","[(15, 4):29, (7, 7):30, (15, 11):30]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5), (15, 15), (9, 5), (4, 5), (16, 15), (10, 5), (3, 5), (17, 15), (11, 5), (3, 6), (17, 14), (12, 5), (3, 7), (17, 13), (13, 5), (4, 7), (16, 13), (14, 5), (5, 7), (15, 13), (15, 5), (6, 7)]",29,0,29
82,"(15, 4)","(15, 5)",South,"[(15, 3) via South]","[(15, 4):29, (7, 7):30, (15, 11):30]","[(7, 7):30, (15, 11):30, (15, 3):30]","[(1, 15), (1, 14), (2, 15), (1, 13), (3, 15), (1, 12), (4, 15), (1, 11), (5, 15), (2, 11), (5, 14), (3, 11), (5, 13), (3, 12), (3, 10), (6, 13), (3, 13), (3, 9), (7, 13), (2, 9), (7, 14), (7, 12), (1, 9), (7, 15), (7, 11), (1, 8), (8, 15), (6, 11), (1, 7), (9, 15), (5, 11), (1, 6), (10, 15), (5, 10), (1, 5), (11, 15), (5, 9), (1, 4), (11, 14), (6, 9), (1, 3), (11, 13), (7, 9), (2, 3), (12, 13), (8, 9), (3, 3), (13, 13), (9, 9), (4, 3), (13, 14), (9, 8), (5, 3), (13, 15), (9, 7), (5, 4), (14, 15), (9, 6), (5, 5), (15, 15), (9, 5), (4, 5), (16, 15), (10, 5), (3, 5), (17, 15), (11, 5), (3, 6), (17, 14), (12, 5), (3, 7), (17, 13), (13, 5), (4, 7), (16, 13), (14, 5), (5, 7), (15, 13), (15, 5), (6, 7), (15, 12)]",29,0,29
