iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
37,"(9, 6)","(9, 5)",North,"[(9, 7) via North]","[(9, 6):35, (23, 11):37]","[(23, 11):37, (9, 7):37]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (19, 5), (18, 6), (19, 4), (17, 6), (19, 3), (18, 4), (16, 6), (17, 4), (15, 6), (16, 4), (14, 6), (15, 4), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (23, 7), (16, 7), (9, 3), (23, 8), (16, 8), (9, 4), (23, 9), (16, 9), (9, 5), (23, 10)]",22,13,35
38,"(23, 11)","(23, 10)",North,"[(22, 11) via West]","[(23, 11):37, (9, 7):37]","[(9, 7):37, (22, 11):37]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (19, 5), (18, 6), (19, 4), (17, 6), (19, 3), (18, 4), (16, 6), (17, 4), (15, 6), (16, 4), (14, 6), (15, 4), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (23, 7), (16, 7), (9, 3), (23, 8), (16, 8), (9, 4), (23, 9), (16, 9), (9, 5), (23, 10), (9, 6)]",5,32,37
39,"(9, 7)","(9, 6)",North,"[(8, 7) via West]","[(9, 7):37, (22, 11):37]","[(22, 11):37, (8, 7):37]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (19, 5), (18, 6), (19, 4), (17, 6), (19, 3), (18, 4), (16, 6), (17, 4), (15, 6), (16, 4), (14, 6), (15, 4), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (23, 7), (16, 7), (9, 3), (23, 8), (16, 8), (9, 4), (23, 9), (16, 9), (9, 5), (23, 10), (9, 6), (23, 11)]",23,14,37
40,"(22, 11)","(23, 11)",West,"[(21, 11) via West]","[(22, 11):37, (8, 7):37]","[(8, 7):37, (21, 11):37]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (19, 5), (18, 6), (19, 4), (17, 6), (19, 3), (18, 4), (16, 6), (17, 4), (15, 6), (16, 4), (14, 6), (15, 4), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (23, 7), (16, 7), (9, 3), (23, 8), (16, 8), (9, 4), (23, 9), (16, 9), (9, 5), (23, 10), (9, 6), (23, 11), (9, 7)]",6,31,37
41,"(8, 7)","(9, 7)",West,"[(7, 7) via West]","[(8, 7):37, (21, 11):37]","[(21, 11):37, (7, 7):37]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (19, 5), (18, 6), (19, 4), (17, 6), (19, 3), (18, 4), (16, 6), (17, 4), (15, 6), (16, 4), (14, 6), (15, 4), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (23, 7), (16, 7), (9, 3), (23, 8), (16, 8), (9, 4), (23, 9), (16, 9), (9, 5), (23, 10), (9, 6), (23, 11), (9, 7), (22, 11)]",24,13,37
42,"(21, 11)","(22, 11)",West,"[(20, 11) via West]","[(21, 11):37, (7, 7):37]","[(7, 7):37, (20, 11):37]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (19, 5), (18, 6), (19, 4), (17, 6), (19, 3), (18, 4), (16, 6), (17, 4), (15, 6), (16, 4), (14, 6), (15, 4), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (23, 7), (16, 7), (9, 3), (23, 8), (16, 8), (9, 4), (23, 9), (16, 9), (9, 5), (23, 10), (9, 6), (23, 11), (9, 7), (22, 11), (8, 7)]",7,30,37
43,"(7, 7)","(8, 7)",West,"[(7, 6) via South]","[(7, 7):37, (20, 11):37]","[(20, 11):37, (7, 6):37]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (19, 5), (18, 6), (19, 4), (17, 6), (19, 3), (18, 4), (16, 6), (17, 4), (15, 6), (16, 4), (14, 6), (15, 4), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (23, 7), (16, 7), (9, 3), (23, 8), (16, 8), (9, 4), (23, 9), (16, 9), (9, 5), (23, 10), (9, 6), (23, 11), (9, 7), (22, 11), (8, 7), (21, 11)]",25,12,37
44,"(20, 11)","(21, 11)",West,"[(19, 11) via West]","[(20, 11):37, (7, 6):37]","[(7, 6):37, (19, 11):37]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (19, 5), (18, 6), (19, 4), (17, 6), (19, 3), (18, 4), (16, 6), (17, 4), (15, 6), (16, 4), (14, 6), (15, 4), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (23, 7), (16, 7), (9, 3), (23, 8), (16, 8), (9, 4), (23, 9), (16, 9), (9, 5), (23, 10), (9, 6), (23, 11), (9, 7), (22, 11), (8, 7), (21, 11), (7, 7)]",8,29,37
45,"(7, 6)","(7, 7)",South,"[(7, 5) via South]","[(7, 6):37, (19, 11):37]","[(19, 11):37, (7, 5):37]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (19, 5), (18, 6), (19, 4), (17, 6), (19, 3), (18, 4), (16, 6), (17, 4), (15, 6), (16, 4), (14, 6), (15, 4), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (23, 7), (16, 7), (9, 3), (23, 8), (16, 8), (9, 4), (23, 9), (16, 9), (9, 5), (23, 10), (9, 6), (23, 11), (9, 7), (22, 11), (8, 7), (21, 11), (7, 7), (20, 11)]",26,11,37
46,"(19, 11)","(20, 11)",West,"[(18, 11) via West]","[(19, 11):37, (7, 5):37]","[(7, 5):37, (18, 11):37]","[(23, 6), (22, 6), (21, 6), (20, 6), (19, 6), (19, 5), (18, 6), (19, 4), (17, 6), (19, 3), (18, 4), (16, 6), (17, 4), (15, 6), (16, 4), (14, 6), (15, 4), (13, 6), (12, 6), (11, 6), (11, 5), (11, 4), (11, 3), (11, 2), (10, 2), (9, 2), (23, 7), (16, 7), (9, 3), (23, 8), (16, 8), (9, 4), (23, 9), (16, 9), (9, 5), (23, 10), (9, 6), (23, 11), (9, 7), (22, 11), (8, 7), (21, 11), (7, 7), (20, 11), (7, 6)]",9,28,37
