iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
30,"(5, 16)","(6, 16)",West,"[(4, 16) via West]","[(5, 16):17179869152, (34, 15):17179869184, (25, 15):17179869184]","[(4, 16):17179869168, (34, 15):17179869184, (25, 15):17179869184]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16)]",17179869152,0,17179869152
31,"(4, 16)","(5, 16)",West,"[(3, 16) via West]","[(4, 16):17179869168, (34, 15):17179869184, (25, 15):17179869184]","[(3, 16):17179869176, (34, 15):17179869184, (25, 15):17179869184]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16)]",17179869168,0,17179869168
32,"(3, 16)","(4, 16)",West,"[(2, 16) via West]","[(3, 16):17179869176, (34, 15):17179869184, (25, 15):17179869184]","[(2, 16):17179869180, (34, 15):17179869184, (25, 15):17179869184]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16)]",17179869176,0,17179869176
33,"(2, 16)","(3, 16)",West,"[(1, 16) via West]","[(2, 16):17179869180, (34, 15):17179869184, (25, 15):17179869184]","[(1, 16):17179869182, (34, 15):17179869184, (25, 15):17179869184]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16)]",17179869180,0,17179869180
34,"(1, 16)","(2, 16)",West,"[(1, 15) via South]","[(1, 16):17179869182, (34, 15):17179869184, (25, 15):17179869184]","[(34, 15):17179869184, (25, 15):17179869184, (1, 15):17179869184]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16)]",17179869182,0,17179869182
35,"(34, 15)","(34, 16)",South,"[(34, 14) via South]","[(34, 15):17179869184, (25, 15):17179869184, (1, 15):17179869184]","[(25, 15):17179869184, (1, 15):17179869184, (34, 14):34359738368]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16)]",17179869184,0,17179869184
36,"(25, 15)","(25, 16)",South,"[(25, 14) via South]","[(25, 15):17179869184, (1, 15):17179869184, (34, 14):34359738368]","[(1, 15):17179869184, (25, 14):17213423616, (34, 14):34359738368]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16), (34, 15)]",17179869184,0,17179869184
37,"(1, 15)","(1, 16)",South,"[(1, 14) via South]","[(1, 15):17179869184, (25, 14):17213423616, (34, 14):34359738368]","[(1, 14):17179869186, (25, 14):17213423616, (34, 14):34359738368]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16), (34, 15), (25, 15)]",17179869184,0,17179869184
38,"(1, 14)","(1, 15)",South,"[(1, 13) via South]","[(1, 14):17179869186, (25, 14):17213423616, (34, 14):34359738368]","[(1, 13):17179869188, (25, 14):17213423616, (34, 14):34359738368]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16), (34, 15), (25, 15), (1, 15)]",17179869186,0,17179869186
39,"(1, 13)","(1, 14)",South,"[(1, 12) via South]","[(1, 13):17179869188, (25, 14):17213423616, (34, 14):34359738368]","[(1, 12):17179869190, (25, 14):17213423616, (34, 14):34359738368]","[(34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16), (34, 15), (25, 15), (1, 15), (1, 14)]",17179869188,0,17179869188
