iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
13,"(31, 5)","(31, 4)",North,"[(31, 6) via North, (30, 5) via West]","[(31, 5), (33, 4), (35, 4)]","[(30, 5), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4)]",8,0,8
14,"(30, 5)","(31, 5)",West,"[(29, 5) via West]","[(30, 5), (31, 6), (33, 4), (35, 4)]","[(29, 5), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5)]",9,0,9
15,"(29, 5)","(30, 5)",West,"[(29, 4) via South]","[(29, 5), (31, 6), (33, 4), (35, 4)]","[(29, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5)]",10,0,10
16,"(29, 4)","(29, 5)",South,"[(29, 3) via South]","[(29, 4), (31, 6), (33, 4), (35, 4)]","[(29, 3), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5)]",11,0,11
17,"(29, 3)","(29, 4)",South,"[(28, 3) via West]","[(29, 3), (31, 6), (33, 4), (35, 4)]","[(28, 3), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4)]",12,0,12
18,"(28, 3)","(29, 3)",West,"[(27, 3) via West]","[(28, 3), (31, 6), (33, 4), (35, 4)]","[(27, 3), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3)]",13,0,13
19,"(27, 3)","(28, 3)",West,"[(27, 4) via North, (27, 2) via South, (26, 3) via West]","[(27, 3), (31, 6), (33, 4), (35, 4)]","[(26, 3), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3)]",14,0,14
20,"(26, 3)","(27, 3)",West,"[(25, 3) via West]","[(26, 3), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(25, 3), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3)]",15,0,15
21,"(25, 3)","(26, 3)",West,"[(25, 4) via North, (24, 3) via West]","[(25, 3), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(24, 3), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3)]",16,0,16
22,"(24, 3)","(25, 3)",West,"[(23, 3) via West]","[(24, 3), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(23, 3), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3)]",17,0,17
23,"(23, 3)","(24, 3)",West,"[(23, 2) via South, (22, 3) via West]","[(23, 3), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(22, 3), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3)]",18,0,18
24,"(22, 3)","(23, 3)",West,"[(21, 3) via West]","[(22, 3), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(21, 3), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3)]",19,0,19
25,"(21, 3)","(22, 3)",West,"[(20, 3) via West]","[(21, 3), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(20, 3), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3)]",20,0,20
26,"(20, 3)","(21, 3)",West,"[(19, 3) via West]","[(20, 3), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(19, 3), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3)]",21,0,21
27,"(19, 3)","(20, 3)",West,"[(18, 3) via West]","[(19, 3), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(18, 3), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3)]",22,0,22
28,"(18, 3)","(19, 3)",West,"[(17, 3) via West]","[(18, 3), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(17, 3), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3)]",23,0,23
29,"(17, 3)","(18, 3)",West,"[(16, 3) via West]","[(17, 3), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(16, 3), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3)]",24,0,24
30,"(16, 3)","(17, 3)",West,"[(15, 3) via West]","[(16, 3), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(15, 3), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3)]",25,0,25
31,"(15, 3)","(16, 3)",West,"[(15, 4) via North, (15, 2) via South, (14, 3) via West]","[(15, 3), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(14, 3), (15, 2), (15, 4), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3)]",26,0,26
32,"(14, 3)","(15, 3)",West,"[(13, 3) via West]","[(14, 3), (15, 2), (15, 4), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(13, 3), (15, 2), (15, 4), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3)]",27,0,27
33,"(13, 3)","(14, 3)",West,"[(13, 4) via North]","[(13, 3), (15, 2), (15, 4), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(13, 4), (15, 2), (15, 4), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (14, 3)]",28,0,28
34,"(13, 4)","(13, 3)",North,"[(13, 5) via North]","[(13, 4), (15, 2), (15, 4), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(13, 5), (15, 2), (15, 4), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (14, 3), (13, 3)]",29,0,29
35,"(13, 5)","(13, 4)",North,[],"[(13, 5), (15, 2), (15, 4), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(15, 2), (15, 4), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (14, 3), (13, 3), (13, 4)]",30,0,30
36,"(15, 2)","(15, 3)",South,"[(15, 1) via South]","[(15, 2), (15, 4), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(15, 1), (15, 4), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (14, 3), (13, 3), (13, 4), (13, 5)]",27,0,27
37,"(15, 1)","(15, 2)",South,"[(16, 1) via East]","[(15, 1), (15, 4), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(16, 1), (15, 4), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (14, 3), (13, 3), (13, 4), (13, 5), (15, 2)]",28,0,28
38,"(16, 1)","(15, 1)",East,"[(17, 1) via East]","[(16, 1), (15, 4), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(17, 1), (15, 4), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (14, 3), (13, 3), (13, 4), (13, 5), (15, 2), (15, 1)]",29,0,29
39,"(17, 1)","(16, 1)",East,[],"[(17, 1), (15, 4), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(15, 4), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (14, 3), (13, 3), (13, 4), (13, 5), (15, 2), (15, 1), (16, 1)]",30,0,30
40,"(15, 4)","(15, 3)",North,"[(15, 5) via North]","[(15, 4), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(15, 5), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (14, 3), (13, 3), (13, 4), (13, 5), (15, 2), (15, 1), (16, 1), (17, 1)]",27,0,27
41,"(15, 5)","(15, 4)",North,"[(16, 5) via East]","[(15, 5), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(16, 5), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (14, 3), (13, 3), (13, 4), (13, 5), (15, 2), (15, 1), (16, 1), (17, 1), (15, 4)]",28,0,28
42,"(16, 5)","(15, 5)",East,"[(17, 5) via East]","[(16, 5), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(17, 5), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (14, 3), (13, 3), (13, 4), (13, 5), (15, 2), (15, 1), (16, 1), (17, 1), (15, 4), (15, 5)]",29,0,29
43,"(17, 5)","(16, 5)",East,"[(17, 6) via North, (18, 5) via East]","[(17, 5), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(18, 5), (17, 6), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (14, 3), (13, 3), (13, 4), (13, 5), (15, 2), (15, 1), (16, 1), (17, 1), (15, 4), (15, 5), (16, 5)]",30,0,30
44,"(18, 5)","(17, 5)",East,"[(19, 5) via East]","[(18, 5), (17, 6), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(19, 5), (17, 6), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (14, 3), (13, 3), (13, 4), (13, 5), (15, 2), (15, 1), (16, 1), (17, 1), (15, 4), (15, 5), (16, 5), (17, 5)]",31,0,31
45,"(19, 5)","(18, 5)",East,[],"[(19, 5), (17, 6), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(17, 6), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (14, 3), (13, 3), (13, 4), (13, 5), (15, 2), (15, 1), (16, 1), (17, 1), (15, 4), (15, 5), (16, 5), (17, 5), (18, 5)]",32,0,32
46,"(17, 6)","(17, 5)",North,"[(17, 7) via North]","[(17, 6), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(17, 7), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (14, 3), (13, 3), (13, 4), (13, 5), (15, 2), (15, 1), (16, 1), (17, 1), (15, 4), (15, 5), (16, 5), (17, 5), (18, 5), (19, 5)]",31,0,31
47,"(17, 7)","(17, 6)",North,"[(16, 7) via West]","[(17, 7), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(16, 7), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (14, 3), (13, 3), (13, 4), (13, 5), (15, 2), (15, 1), (16, 1), (17, 1), (15, 4), (15, 5), (16, 5), (17, 5), (18, 5), (19, 5), (17, 6)]",32,0,32
48,"(16, 7)","(17, 7)",West,"[(15, 7) via West]","[(16, 7), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(15, 7), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (14, 3), (13, 3), (13, 4), (13, 5), (15, 2), (15, 1), (16, 1), (17, 1), (15, 4), (15, 5), (16, 5), (17, 5), (18, 5), (19, 5), (17, 6), (17, 7)]",33,0,33
49,"(15, 7)","(16, 7)",West,"[(15, 8) via North, (14, 7) via West]","[(15, 7), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(14, 7), (15, 8), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (14, 3), (13, 3), (13, 4), (13, 5), (15, 2), (15, 1), (16, 1), (17, 1), (15, 4), (15, 5), (16, 5), (17, 5), (18, 5), (19, 5), (17, 6), (17, 7), (16, 7)]",34,0,34
50,"(14, 7)","(15, 7)",West,"[(13, 7) via West]","[(14, 7), (15, 8), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(13, 7), (15, 8), (23, 2), (25, 4), (27, 2), (27, 4), (31, 6), (33, 4), (35, 4)]","[(35, 1), (34, 1), (33, 1), (35, 2), (35, 3), (34, 3), (33, 3), (32, 3), (31, 3), (31, 2), (31, 1), (31, 4), (31, 5), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (26, 3), (25, 3), (24, 3), (23, 3), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (14, 3), (13, 3), (13, 4), (13, 5), (15, 2), (15, 1), (16, 1), (17, 1), (15, 4), (15, 5), (16, 5), (17, 5), (18, 5), (19, 5), (17, 6), (17, 7), (16, 7), (15, 7)]",35,0,35
