iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
17,"(21, 10)",,,"[(21, 11) via North, (21, 9) via South, (22, 10) via East]","[(21, 10)]","[(21, 11), (21, 9), (22, 10)]",[],0,0,0
18,"(21, 11)",,,"[(21, 10) via South, (20, 11) via West]","[(21, 11)]","[(21, 10), (20, 11)]",[],0,0,0
19,"(21, 10)","(21, 11)",South,"[(21, 9) via South, (22, 10) via East]","[(21, 10), (20, 11)]","[(20, 11), (21, 9), (22, 10)]","[(21, 11)]",1,0,1
20,"(20, 11)",,,"[(21, 11) via East, (19, 11) via West]","[(20, 11)]","[(21, 11), (19, 11)]",[],0,0,0
21,"(21, 11)","(20, 11)",East,"[(21, 10) via South]","[(21, 11), (19, 11)]","[(19, 11), (21, 10)]","[(20, 11)]",1,0,1
22,"(19, 11)",,,"[(19, 12) via North, (20, 11) via East, (18, 11) via West]","[(19, 11)]","[(19, 12), (20, 11), (18, 11)]",[],0,0,0
23,"(19, 12)",,,"[(19, 13) via North, (19, 11) via South]","[(19, 12)]","[(19, 13), (19, 11)]",[],0,0,0
24,"(19, 13)",,,"[(19, 12) via South, (20, 13) via East, (18, 13) via West]","[(19, 13)]","[(19, 12), (20, 13), (18, 13)]",[],0,0,0
25,"(19, 12)","(19, 13)",South,"[(19, 11) via South]","[(19, 12), (20, 13), (18, 13)]","[(20, 13), (18, 13), (19, 11)]","[(19, 13)]",1,0,1
26,"(20, 13)",,,"[(21, 13) via East, (19, 13) via West]","[(20, 13)]","[(21, 13), (19, 13)]",[],0,0,0
27,"(21, 13)",,,"[(22, 13) via East, (20, 13) via West]","[(21, 13)]","[(22, 13), (20, 13)]",[],0,0,0
28,"(22, 13)",,,"[(23, 13) via East, (21, 13) via West]","[(22, 13)]","[(23, 13), (21, 13)]",[],0,0,0
29,"(23, 13)",,,"[(23, 12) via South, (22, 13) via West]","[(23, 13)]","[(23, 12), (22, 13)]",[],0,0,0
30,"(23, 12)",,,"[(23, 13) via North, (23, 11) via South]","[(23, 12)]","[(23, 13), (23, 11)]",[],0,0,0
31,"(23, 13)","(23, 12)",North,"[(22, 13) via West]","[(23, 13), (23, 11)]","[(23, 11), (22, 13)]","[(23, 12)]",1,0,1
32,"(23, 11)",,,"[(23, 12) via North, (23, 10) via South]","[(23, 11)]","[(23, 12), (23, 10)]",[],0,0,0
33,"(23, 12)","(23, 11)",North,"[(23, 13) via North]","[(23, 12), (23, 10)]","[(23, 10), (23, 13)]","[(23, 11)]",1,0,1
34,"(23, 10)",,,"[(23, 11) via North, (23, 9) via South, (22, 10) via West]","[(23, 10)]","[(23, 11), (23, 9), (22, 10)]",[],0,0,0
35,"(23, 11)","(23, 10)",North,"[(23, 12) via North]","[(23, 11), (23, 9), (22, 10)]","[(23, 9), (22, 10), (23, 12)]","[(23, 10)]",1,0,1
36,"(23, 9)",,,"[(23, 10) via North, (24, 9) via East]","[(23, 9)]","[(23, 10), (24, 9)]",[],0,0,0
37,"(23, 10)","(23, 9)",North,"[(23, 11) via North, (22, 10) via West]","[(23, 10), (24, 9)]","[(24, 9), (23, 11), (22, 10)]","[(23, 9)]",1,0,1
38,"(24, 9)",,,"[(25, 9) via East, (23, 9) via West]","[(24, 9)]","[(25, 9), (23, 9)]",[],0,0,0
39,"(25, 9)",,,"[(25, 8) via South, (24, 9) via West]","[(25, 9)]","[(25, 8), (24, 9)]",[],0,0,0
40,"(25, 8)",,,"[(25, 9) via North, (25, 7) via South]","[(25, 8)]","[(25, 9), (25, 7)]",[],0,0,0
41,"(25, 9)","(25, 8)",North,"[(24, 9) via West]","[(25, 9), (25, 7)]","[(25, 7), (24, 9)]","[(25, 8)]",1,0,1
42,"(25, 7)",,,"[(25, 8) via North, (25, 6) via South, (24, 7) via West]","[(25, 7)]","[(25, 8), (25, 6), (24, 7)]",[],0,0,0
43,"(25, 8)","(25, 7)",North,"[(25, 9) via North]","[(25, 8), (25, 6), (24, 7)]","[(25, 6), (24, 7), (25, 9)]","[(25, 7)]",1,0,1
44,"(25, 6)",,,"[(25, 7) via North, (25, 5) via South]","[(25, 6)]","[(25, 7), (25, 5)]",[],0,0,0
45,"(25, 7)","(25, 6)",North,"[(25, 8) via North, (24, 7) via West]","[(25, 7), (25, 5)]","[(25, 5), (25, 8), (24, 7)]","[(25, 6)]",1,0,1
46,"(25, 5)",,,"[(25, 6) via North, (24, 5) via West]","[(25, 5)]","[(25, 6), (24, 5)]",[],0,0,0
47,"(25, 6)","(25, 5)",North,"[(25, 7) via North]","[(25, 6), (24, 5)]","[(24, 5), (25, 7)]","[(25, 5)]",1,0,1
48,"(24, 5)",,,"[(25, 5) via East, (23, 5) via West]","[(24, 5)]","[(25, 5), (23, 5)]",[],0,0,0
49,"(25, 5)","(24, 5)",East,"[(25, 6) via North]","[(25, 5), (23, 5)]","[(23, 5), (25, 6)]","[(24, 5)]",1,0,1
50,"(23, 5)",,,"[(23, 4) via South, (24, 5) via East]","[(23, 5)]","[(23, 4), (24, 5)]",[],0,0,0
51,"(23, 4)",,,"[(23, 5) via North, (23, 3) via South]","[(23, 4)]","[(23, 5), (23, 3)]",[],0,0,0
52,"(23, 5)","(23, 4)",North,"[(24, 5) via East]","[(23, 5), (23, 3)]","[(23, 3), (24, 5)]","[(23, 4)]",1,0,1
53,"(23, 3)",,,"[(23, 4) via North, (23, 2) via South, (24, 3) via East]","[(23, 3)]","[(23, 4), (23, 2), (24, 3)]",[],0,0,0
54,"(23, 4)","(23, 3)",North,"[(23, 5) via North]","[(23, 4), (23, 2), (24, 3)]","[(23, 2), (24, 3), (23, 5)]","[(23, 3)]",1,0,1
55,"(23, 2)",,,"[(23, 3) via North, (23, 1) via South]","[(23, 2)]","[(23, 3), (23, 1)]",[],0,0,0
56,"(23, 3)","(23, 2)",North,"[(23, 4) via North, (24, 3) via East]","[(23, 3), (23, 1)]","[(23, 1), (23, 4), (24, 3)]","[(23, 2)]",1,0,1
57,"(23, 1)",,,"[(23, 2) via North, (22, 1) via West]","[(23, 1)]","[(23, 2), (22, 1)]",[],0,0,0
58,"(23, 2)","(23, 1)",North,"[(23, 3) via North]","[(23, 2), (22, 1)]","[(22, 1), (23, 3)]","[(23, 1)]",1,0,1
59,"(22, 1)",,,"[(23, 1) via East, (21, 1) via West]","[(22, 1)]","[(23, 1), (21, 1)]",[],0,0,0
60,"(23, 1)","(22, 1)",East,"[(23, 2) via North]","[(23, 1), (21, 1)]","[(21, 1), (23, 2)]","[(22, 1)]",1,0,1
61,"(21, 1)",,,"[(22, 1) via East]","[(21, 1)]","[(22, 1)]",[],0,0,0
62,"(22, 1)","(21, 1)",East,"[(23, 1) via East]","[(22, 1)]","[(23, 1)]","[(21, 1)]",1,0,1
63,"(23, 1)","(22, 1)",East,"[(23, 2) via North]","[(23, 1)]","[(23, 2)]","[(21, 1), (22, 1)]",2,0,2
64,"(23, 2)","(23, 1)",North,"[(23, 3) via North]","[(23, 2)]","[(23, 3)]","[(21, 1), (22, 1), (23, 1)]",3,0,3
65,"(23, 3)","(23, 2)",North,"[(23, 4) via North, (24, 3) via East]","[(23, 3)]","[(23, 4), (24, 3)]","[(21, 1), (22, 1), (23, 1), (23, 2)]",4,0,4
66,"(23, 4)","(23, 3)",North,"[(23, 5) via North]","[(23, 4), (24, 3)]","[(24, 3), (23, 5)]","[(21, 1), (22, 1), (23, 1), (23, 2), (23, 3)]",5,0,5
67,"(24, 3)",,,"[(25, 3) via East, (23, 3) via West]","[(24, 3)]","[(25, 3), (23, 3)]",[],0,0,0
68,"(25, 3)",,,"[(25, 2) via South, (26, 3) via East, (24, 3) via West]","[(25, 3)]","[(25, 2), (26, 3), (24, 3)]",[],0,0,0
69,"(25, 2)",,,"[(25, 3) via North, (25, 1) via South]","[(25, 2)]","[(25, 3), (25, 1)]",[],0,0,0
70,"(25, 3)","(25, 2)",North,"[(26, 3) via East, (24, 3) via West]","[(25, 3), (25, 1)]","[(25, 1), (26, 3), (24, 3)]","[(25, 2)]",1,0,1
71,"(25, 1)",,,"[(25, 2) via North, (26, 1) via East]","[(25, 1)]","[(25, 2), (26, 1)]",[],0,0,0
72,"(25, 2)","(25, 1)",North,"[(25, 3) via North]","[(25, 2), (26, 1)]","[(26, 1), (25, 3)]","[(25, 1)]",1,0,1
73,"(26, 1)",,,"[(27, 1) via East, (25, 1) via West]","[(26, 1)]","[(27, 1), (25, 1)]",[],0,0,0
74,"(27, 1)",,,"[(28, 1) via East, (26, 1) via West]","[(27, 1)]","[(28, 1), (26, 1)]",[],0,0,0
75,"(28, 1)",,,"[(29, 1) via East, (27, 1) via West]","[(28, 1)]","[(29, 1), (27, 1)]",[],0,0,0
76,"(29, 1)",,,"[(29, 2) via North, (28, 1) via West]","[(29, 1)]","[(29, 2), (28, 1)]",[],0,0,0
77,"(29, 2)",,,"[(29, 3) via North, (29, 1) via South]","[(29, 2)]","[(29, 3), (29, 1)]",[],0,0,0
78,"(29, 3)",,,"[(29, 4) via North, (29, 2) via South]","[(29, 3)]","[(29, 4), (29, 2)]",[],0,0,0
79,"(29, 4)",,,"[(29, 3) via South, (28, 4) via West]","[(29, 4)]","[(29, 3), (28, 4)]",[],0,0,0
80,"(29, 3)","(29, 4)",South,"[(29, 2) via South]","[(29, 3), (28, 4)]","[(28, 4), (29, 2)]","[(29, 4)]",1,0,1
81,"(28, 4)",,,"[(29, 4) via East, (27, 4) via West]","[(28, 4)]","[(29, 4), (27, 4)]",[],0,0,0
82,"(29, 4)","(28, 4)",East,"[(29, 3) via South]","[(29, 4), (27, 4)]","[(27, 4), (29, 3)]","[(28, 4)]",1,0,1
83,"(27, 4)",,,"[(27, 5) via North, (27, 3) via South, (28, 4) via East]","[(27, 4)]","[(27, 5), (27, 3), (28, 4)]",[],0,0,0
84,"(27, 5)",,,"[(27, 6) via North, (27, 4) via South]","[(27, 5)]","[(27, 6), (27, 4)]",[],0,0,0
85,"(27, 6)",,,"[(27, 5) via South, (28, 6) via East]","[(27, 6)]","[(27, 5), (28, 6)]",[],0,0,0
86,"(27, 5)","(27, 6)",South,"[(27, 4) via South]","[(27, 5), (28, 6)]","[(28, 6), (27, 4)]","[(27, 6)]",1,0,1
87,"(28, 6)",,,"[(29, 6) via East, (27, 6) via West]","[(28, 6)]","[(29, 6), (27, 6)]",[],0,0,0
88,"(29, 6)",,,"[(29, 7) via North, (28, 6) via West]","[(29, 6)]","[(29, 7), (28, 6)]",[],0,0,0
89,"(29, 7)",,,"[(29, 8) via North, (29, 6) via South]","[(29, 7)]","[(29, 8), (29, 6)]",[],0,0,0
90,"(29, 8)",,,"[(29, 7) via South, (28, 8) via West]","[(29, 8)]","[(29, 7), (28, 8)]",[],0,0,0
91,"(29, 7)","(29, 8)",South,"[(29, 6) via South]","[(29, 7), (28, 8)]","[(28, 8), (29, 6)]","[(29, 8)]",1,0,1
92,"(28, 8)",,,"[(29, 8) via East, (27, 8) via West]","[(28, 8)]","[(29, 8), (27, 8)]",[],0,0,0
93,"(29, 8)","(28, 8)",East,"[(29, 7) via South]","[(29, 8), (27, 8)]","[(27, 8), (29, 7)]","[(28, 8)]",1,0,1
94,"(27, 8)",,,"[(27, 9) via North, (28, 8) via East]","[(27, 8)]","[(27, 9), (28, 8)]",[],0,0,0
95,"(27, 9)",,,"[(27, 10) via North, (27, 8) via South]","[(27, 9)]","[(27, 10), (27, 8)]",[],0,0,0
96,"(27, 10)",,,"[(27, 11) via North, (27, 9) via South, (28, 10) via East]","[(27, 10)]","[(27, 11), (27, 9), (28, 10)]",[],0,0,0
97,"(27, 11)",,,"[(27, 12) via North, (27, 10) via South, (28, 11) via East, (26, 11) via West]","[(27, 11)]","[(27, 12), (27, 10), (28, 11), (26, 11)]",[],0,0,0
98,"(27, 12)",,,"[(27, 13) via North, (27, 11) via South, (28, 12) via East, (26, 12) via West]","[(27, 12)]","[(27, 13), (27, 11), (28, 12), (26, 12)]",[],0,0,0
99,"(27, 13)",,,"[(27, 12) via South, (28, 13) via East, (26, 13) via West]","[(27, 13)]","[(27, 12), (28, 13), (26, 13)]",[],0,0,0
100,"(27, 12)","(27, 13)",South,"[(27, 11) via South, (28, 12) via East, (26, 12) via West]","[(27, 12), (28, 13), (26, 13)]","[(28, 13), (26, 13), (27, 11), (28, 12), (26, 12)]","[(27, 13)]",1,0,1
101,"(28, 13)",,,"[(28, 12) via South, (29, 13) via East, (27, 13) via West]","[(28, 13)]","[(28, 12), (29, 13), (27, 13)]",[],0,0,0
102,"(28, 12)",,,"[(28, 13) via North, (28, 11) via South, (29, 12) via East, (27, 12) via West]","[(28, 12)]","[(28, 13), (28, 11), (29, 12), (27, 12)]",[],0,0,0
103,"(28, 13)","(28, 12)",North,"[(29, 13) via East, (27, 13) via West]","[(28, 13), (28, 11), (29, 12), (27, 12)]","[(28, 11), (29, 12), (27, 12), (29, 13), (27, 13)]","[(28, 12)]",1,0,1
104,"(28, 11)",,,"[(28, 12) via North, (28, 10) via South, (29, 11) via East, (27, 11) via West]","[(28, 11)]","[(28, 12), (28, 10), (29, 11), (27, 11)]",[],0,0,0
105,"(28, 12)","(28, 11)",North,"[(28, 13) via North, (29, 12) via East, (27, 12) via West]","[(28, 12), (28, 10), (29, 11), (27, 11)]","[(28, 10), (29, 11), (27, 11), (28, 13), (29, 12), (27, 12)]","[(28, 11)]",1,0,1
106,"(28, 10)",,,"[(28, 11) via North, (29, 10) via East, (27, 10) via West]","[(28, 10)]","[(28, 11), (29, 10), (27, 10)]",[],0,0,0
107,"(28, 11)","(28, 10)",North,"[(28, 12) via North, (29, 11) via East, (27, 11) via West]","[(28, 11), (29, 10), (27, 10)]","[(29, 10), (27, 10), (28, 12), (29, 11), (27, 11)]","[(28, 10)]",1,0,1
108,"(29, 10)",,,"[(29, 11) via North, (28, 10) via West]","[(29, 10)]","[(29, 11), (28, 10)]",[],0,0,0
109,"(29, 11)",,,"[(29, 12) via North, (29, 10) via South, (28, 11) via West]","[(29, 11)]","[(29, 12), (29, 10), (28, 11)]",[],0,0,0
110,"(29, 12)",,,"[(29, 13) via North, (29, 11) via South, (28, 12) via West]","[(29, 12)]","[(29, 13), (29, 11), (28, 12)]",[],0,0,0
111,"(29, 13)",,,"[(29, 12) via South, (28, 13) via West]","[(29, 13)]","[(29, 12), (28, 13)]",[],0,0,0
112,"(29, 12)","(29, 13)",South,"[(29, 11) via South, (28, 12) via West]","[(29, 12), (28, 13)]","[(28, 13), (29, 11), (28, 12)]","[(29, 13)]",1,0,1
113,"(28, 13)","(29, 13)",West,"[(27, 13) via West]","[(28, 13), (29, 11), (28, 12)]","[(29, 11), (28, 12), (27, 13)]","[(29, 13), (29, 12)]",1,0,1
114,"(29, 11)","(29, 12)",South,"[(29, 10) via South, (28, 11) via West]","[(29, 11), (28, 12), (27, 13)]","[(28, 12), (27, 13), (29, 10), (28, 11)]","[(29, 13), (29, 12), (28, 13)]",2,0,2
115,"(28, 12)","(29, 12)",West,"[(27, 12) via West]","[(28, 12), (27, 13), (29, 10), (28, 11)]","[(27, 13), (29, 10), (28, 11), (27, 12)]","[(29, 13), (29, 12), (28, 13), (29, 11)]",2,0,2
116,"(27, 13)","(28, 13)",West,"[(26, 13) via West]","[(27, 13), (29, 10), (28, 11), (27, 12)]","[(29, 10), (28, 11), (27, 12), (26, 13)]","[(29, 13), (29, 12), (28, 13), (29, 11), (28, 12)]",2,0,2
117,"(29, 10)","(29, 11)",South,"[(28, 10) via West]","[(29, 10), (28, 11), (27, 12), (26, 13)]","[(28, 11), (27, 12), (26, 13), (28, 10)]","[(29, 13), (29, 12), (28, 13), (29, 11), (28, 12), (27, 13)]",3,0,3
118,"(28, 11)","(29, 11)",West,"[(27, 11) via West]","[(28, 11), (27, 12), (26, 13), (28, 10)]","[(27, 12), (26, 13), (28, 10), (27, 11)]","[(29, 13), (29, 12), (28, 13), (29, 11), (28, 12), (27, 13), (29, 10)]",3,0,3
119,"(27, 12)","(28, 12)",West,"[(26, 12) via West]","[(27, 12), (26, 13), (28, 10), (27, 11)]","[(26, 13), (28, 10), (27, 11), (26, 12)]","[(29, 13), (29, 12), (28, 13), (29, 11), (28, 12), (27, 13), (29, 10), (28, 11)]",3,0,3
120,"(26, 13)",,,"[(26, 12) via South, (27, 13) via East, (25, 13) via West]","[(26, 13)]","[(26, 12), (27, 13), (25, 13)]",[],0,0,0
121,"(26, 12)",,,"[(26, 13) via North, (26, 11) via South, (27, 12) via East, (25, 12) via West]","[(26, 12)]","[(26, 13), (26, 11), (27, 12), (25, 12)]",[],0,0,0
122,"(26, 13)","(26, 12)",North,"[(27, 13) via East, (25, 13) via West]","[(26, 13), (26, 11), (27, 12), (25, 12)]","[(26, 11), (27, 12), (25, 12), (27, 13), (25, 13)]","[(26, 12)]",1,0,1
123,"(26, 11)",,,"[(26, 12) via North, (27, 11) via East, (25, 11) via West]","[(26, 11)]","[(26, 12), (27, 11), (25, 11)]",[],0,0,0
124,"(26, 12)","(26, 11)",North,"[(26, 13) via North, (27, 12) via East, (25, 12) via West]","[(26, 12), (27, 11), (25, 11)]","[(27, 11), (25, 11), (26, 13), (27, 12), (25, 12)]","[(26, 11)]",1,0,1
125,"(27, 11)","(26, 11)",East,"[(27, 10) via South, (28, 11) via East]","[(27, 11), (25, 11), (26, 13), (27, 12), (25, 12)]","[(25, 11), (26, 13), (27, 12), (25, 12), (27, 10), (28, 11)]","[(26, 11), (26, 12)]",1,0,1
126,"(25, 11)",,,"[(25, 12) via North, (26, 11) via East]","[(25, 11)]","[(25, 12), (26, 11)]",[],0,0,0
127,"(25, 12)",,,"[(25, 13) via North, (25, 11) via South, (26, 12) via East]","[(25, 12)]","[(25, 13), (25, 11), (26, 12)]",[],0,0,0
128,"(25, 13)",,,"[(25, 12) via South, (26, 13) via East]","[(25, 13)]","[(25, 12), (26, 13)]",[],0,0,0
129,"(25, 12)","(25, 13)",South,"[(25, 11) via South, (26, 12) via East]","[(25, 12), (26, 13)]","[(26, 13), (25, 11), (26, 12)]","[(25, 13)]",1,0,1
130,"(26, 13)","(25, 13)",East,"[(27, 13) via East]","[(26, 13), (25, 11), (26, 12)]","[(25, 11), (26, 12), (27, 13)]","[(25, 13), (25, 12)]",1,0,1
131,"(25, 11)","(25, 12)",South,"[(26, 11) via East]","[(25, 11), (26, 12), (27, 13)]","[(26, 12), (27, 13), (26, 11)]","[(25, 13), (25, 12), (26, 13)]",2,0,2
132,"(26, 12)","(25, 12)",East,"[(27, 12) via East]","[(26, 12), (27, 13), (26, 11)]","[(27, 13), (26, 11), (27, 12)]","[(25, 13), (25, 12), (26, 13), (25, 11)]",2,0,2
133,"(27, 13)","(26, 13)",East,"[(28, 13) via East]","[(27, 13), (26, 11), (27, 12)]","[(26, 11), (27, 12), (28, 13)]","[(25, 13), (25, 12), (26, 13), (25, 11), (26, 12)]",2,0,2
134,"(26, 11)","(25, 11)",East,"[(27, 11) via East]","[(26, 11), (27, 12), (28, 13)]","[(27, 12), (28, 13), (27, 11)]","[(25, 13), (25, 12), (26, 13), (25, 11), (26, 12), (27, 13)]",3,0,3
135,"(27, 12)","(26, 12)",East,"[(28, 12) via East]","[(27, 12), (28, 13), (27, 11)]","[(28, 13), (27, 11), (28, 12)]","[(25, 13), (25, 12), (26, 13), (25, 11), (26, 12), (27, 13), (26, 11)]",3,0,3
136,"(28, 13)","(27, 13)",East,"[(29, 13) via East]","[(28, 13), (27, 11), (28, 12)]","[(27, 11), (28, 12), (29, 13)]","[(25, 13), (25, 12), (26, 13), (25, 11), (26, 12), (27, 13), (26, 11), (27, 12)]",3,0,3
137,"(27, 11)","(26, 11)",East,"[(27, 10) via South, (28, 11) via East]","[(27, 11), (28, 12), (29, 13)]","[(28, 12), (29, 13), (27, 10), (28, 11)]","[(25, 13), (25, 12), (26, 13), (25, 11), (26, 12), (27, 13), (26, 11), (27, 12), (28, 13)]",4,0,4
138,"(28, 12)","(27, 12)",East,"[(29, 12) via East]","[(28, 12), (29, 13), (27, 10), (28, 11)]","[(29, 13), (27, 10), (28, 11), (29, 12)]","[(25, 13), (25, 12), (26, 13), (25, 11), (26, 12), (27, 13), (26, 11), (27, 12), (28, 13), (27, 11)]",4,0,4
139,"(29, 13)","(28, 13)",East,[],"[(29, 13), (27, 10), (28, 11), (29, 12)]","[(27, 10), (28, 11), (29, 12)]","[(25, 13), (25, 12), (26, 13), (25, 11), (26, 12), (27, 13), (26, 11), (27, 12), (28, 13), (27, 11), (28, 12)]",4,0,4
140,"(27, 10)","(27, 11)",South,"[(27, 9) via South, (28, 10) via East]","[(27, 10), (28, 11), (29, 12)]","[(28, 11), (29, 12), (27, 9), (28, 10)]","[(25, 13), (25, 12), (26, 13), (25, 11), (26, 12), (27, 13), (26, 11), (27, 12), (28, 13), (27, 11), (28, 12), (29, 13)]",5,0,5
141,"(28, 11)","(27, 11)",East,"[(29, 11) via East]","[(28, 11), (29, 12), (27, 9), (28, 10)]","[(29, 12), (27, 9), (28, 10), (29, 11)]","[(25, 13), (25, 12), (26, 13), (25, 11), (26, 12), (27, 13), (26, 11), (27, 12), (28, 13), (27, 11), (28, 12), (29, 13), (27, 10)]",5,0,5
142,"(29, 12)","(28, 12)",East,[],"[(29, 12), (27, 9), (28, 10), (29, 11)]","[(27, 9), (28, 10), (29, 11)]","[(25, 13), (25, 12), (26, 13), (25, 11), (26, 12), (27, 13), (26, 11), (27, 12), (28, 13), (27, 11), (28, 12), (29, 13), (27, 10), (28, 11)]",5,0,5
143,"(27, 9)","(27, 10)",South,"[(27, 8) via South]","[(27, 9), (28, 10), (29, 11)]","[(28, 10), (29, 11), (27, 8)]","[(25, 13), (25, 12), (26, 13), (25, 11), (26, 12), (27, 13), (26, 11), (27, 12), (28, 13), (27, 11), (28, 12), (29, 13), (27, 10), (28, 11), (29, 12)]",6,0,6
144,"(28, 10)","(27, 10)",East,"[(29, 10) via East]","[(28, 10), (29, 11), (27, 8)]","[(29, 11), (27, 8), (29, 10)]","[(25, 13), (25, 12), (26, 13), (25, 11), (26, 12), (27, 13), (26, 11), (27, 12), (28, 13), (27, 11), (28, 12), (29, 13), (27, 10), (28, 11), (29, 12), (27, 9)]",6,0,6
145,"(29, 11)","(28, 11)",East,[],"[(29, 11), (27, 8), (29, 10)]","[(27, 8), (29, 10)]","[(25, 13), (25, 12), (26, 13), (25, 11), (26, 12), (27, 13), (26, 11), (27, 12), (28, 13), (27, 11), (28, 12), (29, 13), (27, 10), (28, 11), (29, 12), (27, 9), (28, 10)]",6,0,6
146,"(27, 8)","(27, 9)",South,"[(28, 8) via East]","[(27, 8), (29, 10)]","[(29, 10), (28, 8)]","[(25, 13), (25, 12), (26, 13), (25, 11), (26, 12), (27, 13), (26, 11), (27, 12), (28, 13), (27, 11), (28, 12), (29, 13), (27, 10), (28, 11), (29, 12), (27, 9), (28, 10), (29, 11)]",7,0,7
147,"(29, 10)","(28, 10)",East,[],"[(29, 10), (28, 8)]","[(28, 8)]","[(25, 13), (25, 12), (26, 13), (25, 11), (26, 12), (27, 13), (26, 11), (27, 12), (28, 13), (27, 11), (28, 12), (29, 13), (27, 10), (28, 11), (29, 12), (27, 9), (28, 10), (29, 11), (27, 8)]",7,0,7
148,"(28, 8)","(27, 8)",East,"[(29, 8) via East]","[(28, 8)]","[(29, 8)]","[(25, 13), (25, 12), (26, 13), (25, 11), (26, 12), (27, 13), (26, 11), (27, 12), (28, 13), (27, 11), (28, 12), (29, 13), (27, 10), (28, 11), (29, 12), (27, 9), (28, 10), (29, 11), (27, 8), (29, 10)]",8,0,8
149,"(29, 8)","(28, 8)",East,"[(29, 7) via South]","[(29, 8)]","[(29, 7)]","[(25, 13), (25, 12), (26, 13), (25, 11), (26, 12), (27, 13), (26, 11), (27, 12), (28, 13), (27, 11), (28, 12), (29, 13), (27, 10), (28, 11), (29, 12), (27, 9), (28, 10), (29, 11), (27, 8), (29, 10), (28, 8)]",9,0,9
150,"(29, 7)","(29, 8)",South,"[(29, 6) via South]","[(29, 7)]","[(29, 6)]","[(25, 13), (25, 12), (26, 13), (25, 11), (26, 12), (27, 13), (26, 11), (27, 12), (28, 13), (27, 11), (28, 12), (29, 13), (27, 10), (28, 11), (29, 12), (27, 9), (28, 10), (29, 11), (27, 8), (29, 10), (28, 8), (29, 8)]",10,0,10
151,"(29, 6)","(29, 7)",South,"[(28, 6) via West]","[(29, 6)]","[(28, 6)]","[(25, 13), (25, 12), (26, 13), (25, 11), (26, 12), (27, 13), (26, 11), (27, 12), (28, 13), (27, 11), (28, 12), (29, 13), (27, 10), (28, 11), (29, 12), (27, 9), (28, 10), (29, 11), (27, 8), (29, 10), (28, 8), (29, 8), (29, 7)]",11,0,11
152,"(28, 6)","(29, 6)",West,"[(27, 6) via West]","[(28, 6)]","[(27, 6)]","[(25, 13), (25, 12), (26, 13), (25, 11), (26, 12), (27, 13), (26, 11), (27, 12), (28, 13), (27, 11), (28, 12), (29, 13), (27, 10), (28, 11), (29, 12), (27, 9), (28, 10), (29, 11), (27, 8), (29, 10), (28, 8), (29, 8), (29, 7), (29, 6)]",12,0,12
