iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
173,"(35, 35)","(35, 34)",North,[],"[(35, 35), (34, 29), (34, 23), (32, 13), (24, 11), (19, 12), (17, 12), (14, 13), (14, 7), (18, 5), (15, 2), (14, 3), (31, 2), (34, 1)]","[(34, 29), (34, 23), (32, 13), (24, 11), (19, 12), (17, 12), (14, 13), (14, 7), (18, 5), (15, 2), (14, 3), (31, 2), (34, 1)]","[(35, 1), (35, 2), (35, 3), (35, 4), (35, 5), (34, 3), (33, 3), (33, 4), (33, 5), (33, 6), (33, 7), (34, 7), (35, 7), (32, 3), (31, 3), (31, 4), (31, 5), (31, 6), (31, 7), (31, 8), (31, 9), (31, 10), (31, 11), (30, 11), (29, 11), (32, 9), (33, 9), (33, 10), (33, 11), (34, 9), (35, 9), (35, 10), (35, 11), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (28, 7), (29, 7), (29, 8), (29, 9), (27, 2), (27, 1), (28, 1), (29, 1), (26, 3), (25, 3), (25, 4), (25, 5), (25, 6), (25, 7), (24, 7), (23, 7), (23, 8), (23, 9), (24, 9), (25, 9), (22, 7), (21, 7), (21, 8), (21, 9), (21, 6), (21, 5), (24, 5), (23, 5), (24, 3), (23, 3), (23, 2), (23, 1), (24, 1), (25, 1), (22, 1), (21, 1), (20, 1), (19, 1), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (15, 4), (15, 5), (16, 5), (17, 5), (17, 6), (17, 7), (16, 7), (15, 7), (15, 8), (15, 9), (15, 10), (15, 11), (15, 12), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (21, 14), (21, 15), (22, 15), (23, 15), (24, 15), (25, 15), (21, 12), (21, 11), (22, 11), (23, 11), (23, 12), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (27, 14), (27, 15), (28, 15), (29, 15), (29, 14), (29, 13), (30, 13), (31, 13), (31, 14), (31, 15), (31, 16), (31, 17), (31, 18), (31, 19), (31, 20), (31, 21), (32, 19), (33, 19), (33, 20), (33, 21), (34, 19), (35, 19), (35, 20), (35, 21), (35, 22), (35, 23), (35, 24), (35, 25), (35, 26), (35, 27), (35, 28), (35, 29), (35, 30), (35, 31), (34, 31), (33, 31), (33, 32), (33, 33), (33, 34), (33, 35), (32, 35), (31, 35), (30, 35), (29, 35), (34, 33), (35, 33), (35, 34)]",94,0,94
174,"(34, 29)","(35, 29)",West,"[(33, 29) via West]","[(34, 29), (34, 23), (32, 13), (24, 11), (19, 12), (17, 12), (14, 13), (14, 7), (18, 5), (15, 2), (14, 3), (31, 2), (34, 1)]","[(33, 29), (34, 23), (32, 13), (24, 11), (19, 12), (17, 12), (14, 13), (14, 7), (18, 5), (15, 2), (14, 3), (31, 2), (34, 1)]","[(35, 1), (35, 2), (35, 3), (35, 4), (35, 5), (34, 3), (33, 3), (33, 4), (33, 5), (33, 6), (33, 7), (34, 7), (35, 7), (32, 3), (31, 3), (31, 4), (31, 5), (31, 6), (31, 7), (31, 8), (31, 9), (31, 10), (31, 11), (30, 11), (29, 11), (32, 9), (33, 9), (33, 10), (33, 11), (34, 9), (35, 9), (35, 10), (35, 11), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (28, 7), (29, 7), (29, 8), (29, 9), (27, 2), (27, 1), (28, 1), (29, 1), (26, 3), (25, 3), (25, 4), (25, 5), (25, 6), (25, 7), (24, 7), (23, 7), (23, 8), (23, 9), (24, 9), (25, 9), (22, 7), (21, 7), (21, 8), (21, 9), (21, 6), (21, 5), (24, 5), (23, 5), (24, 3), (23, 3), (23, 2), (23, 1), (24, 1), (25, 1), (22, 1), (21, 1), (20, 1), (19, 1), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (15, 4), (15, 5), (16, 5), (17, 5), (17, 6), (17, 7), (16, 7), (15, 7), (15, 8), (15, 9), (15, 10), (15, 11), (15, 12), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (21, 14), (21, 15), (22, 15), (23, 15), (24, 15), (25, 15), (21, 12), (21, 11), (22, 11), (23, 11), (23, 12), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (27, 14), (27, 15), (28, 15), (29, 15), (29, 14), (29, 13), (30, 13), (31, 13), (31, 14), (31, 15), (31, 16), (31, 17), (31, 18), (31, 19), (31, 20), (31, 21), (32, 19), (33, 19), (33, 20), (33, 21), (34, 19), (35, 19), (35, 20), (35, 21), (35, 22), (35, 23), (35, 24), (35, 25), (35, 26), (35, 27), (35, 28), (35, 29), (35, 30), (35, 31), (34, 31), (33, 31), (33, 32), (33, 33), (33, 34), (33, 35), (32, 35), (31, 35), (30, 35), (29, 35), (34, 33), (35, 33), (35, 34), (35, 35)]",85,0,85
175,"(33, 29)","(34, 29)",West,"[(33, 28) via South]","[(33, 29), (34, 23), (32, 13), (24, 11), (19, 12), (17, 12), (14, 13), (14, 7), (18, 5), (15, 2), (14, 3), (31, 2), (34, 1)]","[(33, 28), (34, 23), (32, 13), (24, 11), (19, 12), (17, 12), (14, 13), (14, 7), (18, 5), (15, 2), (14, 3), (31, 2), (34, 1)]","[(35, 1), (35, 2), (35, 3), (35, 4), (35, 5), (34, 3), (33, 3), (33, 4), (33, 5), (33, 6), (33, 7), (34, 7), (35, 7), (32, 3), (31, 3), (31, 4), (31, 5), (31, 6), (31, 7), (31, 8), (31, 9), (31, 10), (31, 11), (30, 11), (29, 11), (32, 9), (33, 9), (33, 10), (33, 11), (34, 9), (35, 9), (35, 10), (35, 11), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (28, 7), (29, 7), (29, 8), (29, 9), (27, 2), (27, 1), (28, 1), (29, 1), (26, 3), (25, 3), (25, 4), (25, 5), (25, 6), (25, 7), (24, 7), (23, 7), (23, 8), (23, 9), (24, 9), (25, 9), (22, 7), (21, 7), (21, 8), (21, 9), (21, 6), (21, 5), (24, 5), (23, 5), (24, 3), (23, 3), (23, 2), (23, 1), (24, 1), (25, 1), (22, 1), (21, 1), (20, 1), (19, 1), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (15, 4), (15, 5), (16, 5), (17, 5), (17, 6), (17, 7), (16, 7), (15, 7), (15, 8), (15, 9), (15, 10), (15, 11), (15, 12), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (21, 14), (21, 15), (22, 15), (23, 15), (24, 15), (25, 15), (21, 12), (21, 11), (22, 11), (23, 11), (23, 12), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (27, 14), (27, 15), (28, 15), (29, 15), (29, 14), (29, 13), (30, 13), (31, 13), (31, 14), (31, 15), (31, 16), (31, 17), (31, 18), (31, 19), (31, 20), (31, 21), (32, 19), (33, 19), (33, 20), (33, 21), (34, 19), (35, 19), (35, 20), (35, 21), (35, 22), (35, 23), (35, 24), (35, 25), (35, 26), (35, 27), (35, 28), (35, 29), (35, 30), (35, 31), (34, 31), (33, 31), (33, 32), (33, 33), (33, 34), (33, 35), (32, 35), (31, 35), (30, 35), (29, 35), (34, 33), (35, 33), (35, 34), (35, 35), (34, 29)]",86,0,86
176,"(33, 28)","(33, 29)",South,"[(33, 27) via South]","[(33, 28), (34, 23), (32, 13), (24, 11), (19, 12), (17, 12), (14, 13), (14, 7), (18, 5), (15, 2), (14, 3), (31, 2), (34, 1)]","[(33, 27), (34, 23), (32, 13), (24, 11), (19, 12), (17, 12), (14, 13), (14, 7), (18, 5), (15, 2), (14, 3), (31, 2), (34, 1)]","[(35, 1), (35, 2), (35, 3), (35, 4), (35, 5), (34, 3), (33, 3), (33, 4), (33, 5), (33, 6), (33, 7), (34, 7), (35, 7), (32, 3), (31, 3), (31, 4), (31, 5), (31, 6), (31, 7), (31, 8), (31, 9), (31, 10), (31, 11), (30, 11), (29, 11), (32, 9), (33, 9), (33, 10), (33, 11), (34, 9), (35, 9), (35, 10), (35, 11), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (28, 7), (29, 7), (29, 8), (29, 9), (27, 2), (27, 1), (28, 1), (29, 1), (26, 3), (25, 3), (25, 4), (25, 5), (25, 6), (25, 7), (24, 7), (23, 7), (23, 8), (23, 9), (24, 9), (25, 9), (22, 7), (21, 7), (21, 8), (21, 9), (21, 6), (21, 5), (24, 5), (23, 5), (24, 3), (23, 3), (23, 2), (23, 1), (24, 1), (25, 1), (22, 1), (21, 1), (20, 1), (19, 1), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (15, 4), (15, 5), (16, 5), (17, 5), (17, 6), (17, 7), (16, 7), (15, 7), (15, 8), (15, 9), (15, 10), (15, 11), (15, 12), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (21, 14), (21, 15), (22, 15), (23, 15), (24, 15), (25, 15), (21, 12), (21, 11), (22, 11), (23, 11), (23, 12), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (27, 14), (27, 15), (28, 15), (29, 15), (29, 14), (29, 13), (30, 13), (31, 13), (31, 14), (31, 15), (31, 16), (31, 17), (31, 18), (31, 19), (31, 20), (31, 21), (32, 19), (33, 19), (33, 20), (33, 21), (34, 19), (35, 19), (35, 20), (35, 21), (35, 22), (35, 23), (35, 24), (35, 25), (35, 26), (35, 27), (35, 28), (35, 29), (35, 30), (35, 31), (34, 31), (33, 31), (33, 32), (33, 33), (33, 34), (33, 35), (32, 35), (31, 35), (30, 35), (29, 35), (34, 33), (35, 33), (35, 34), (35, 35), (34, 29), (33, 29)]",87,0,87
177,"(33, 27)","(33, 28)",South,"[(32, 27) via West, (33, 26) via South]","[(33, 27), (34, 23), (32, 13), (24, 11), (19, 12), (17, 12), (14, 13), (14, 7), (18, 5), (15, 2), (14, 3), (31, 2), (34, 1)]","[(33, 26), (32, 27), (34, 23), (32, 13), (24, 11), (19, 12), (17, 12), (14, 13), (14, 7), (18, 5), (15, 2), (14, 3), (31, 2), (34, 1)]","[(35, 1), (35, 2), (35, 3), (35, 4), (35, 5), (34, 3), (33, 3), (33, 4), (33, 5), (33, 6), (33, 7), (34, 7), (35, 7), (32, 3), (31, 3), (31, 4), (31, 5), (31, 6), (31, 7), (31, 8), (31, 9), (31, 10), (31, 11), (30, 11), (29, 11), (32, 9), (33, 9), (33, 10), (33, 11), (34, 9), (35, 9), (35, 10), (35, 11), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (28, 7), (29, 7), (29, 8), (29, 9), (27, 2), (27, 1), (28, 1), (29, 1), (26, 3), (25, 3), (25, 4), (25, 5), (25, 6), (25, 7), (24, 7), (23, 7), (23, 8), (23, 9), (24, 9), (25, 9), (22, 7), (21, 7), (21, 8), (21, 9), (21, 6), (21, 5), (24, 5), (23, 5), (24, 3), (23, 3), (23, 2), (23, 1), (24, 1), (25, 1), (22, 1), (21, 1), (20, 1), (19, 1), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (15, 4), (15, 5), (16, 5), (17, 5), (17, 6), (17, 7), (16, 7), (15, 7), (15, 8), (15, 9), (15, 10), (15, 11), (15, 12), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (21, 14), (21, 15), (22, 15), (23, 15), (24, 15), (25, 15), (21, 12), (21, 11), (22, 11), (23, 11), (23, 12), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (27, 14), (27, 15), (28, 15), (29, 15), (29, 14), (29, 13), (30, 13), (31, 13), (31, 14), (31, 15), (31, 16), (31, 17), (31, 18), (31, 19), (31, 20), (31, 21), (32, 19), (33, 19), (33, 20), (33, 21), (34, 19), (35, 19), (35, 20), (35, 21), (35, 22), (35, 23), (35, 24), (35, 25), (35, 26), (35, 27), (35, 28), (35, 29), (35, 30), (35, 31), (34, 31), (33, 31), (33, 32), (33, 33), (33, 34), (33, 35), (32, 35), (31, 35), (30, 35), (29, 35), (34, 33), (35, 33), (35, 34), (35, 35), (34, 29), (33, 29), (33, 28)]",88,0,88
178,"(33, 26)","(33, 27)",South,"[(33, 25) via South]","[(33, 26), (32, 27), (34, 23), (32, 13), (24, 11), (19, 12), (17, 12), (14, 13), (14, 7), (18, 5), (15, 2), (14, 3), (31, 2), (34, 1)]","[(33, 25), (32, 27), (34, 23), (32, 13), (24, 11), (19, 12), (17, 12), (14, 13), (14, 7), (18, 5), (15, 2), (14, 3), (31, 2), (34, 1)]","[(35, 1), (35, 2), (35, 3), (35, 4), (35, 5), (34, 3), (33, 3), (33, 4), (33, 5), (33, 6), (33, 7), (34, 7), (35, 7), (32, 3), (31, 3), (31, 4), (31, 5), (31, 6), (31, 7), (31, 8), (31, 9), (31, 10), (31, 11), (30, 11), (29, 11), (32, 9), (33, 9), (33, 10), (33, 11), (34, 9), (35, 9), (35, 10), (35, 11), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (28, 7), (29, 7), (29, 8), (29, 9), (27, 2), (27, 1), (28, 1), (29, 1), (26, 3), (25, 3), (25, 4), (25, 5), (25, 6), (25, 7), (24, 7), (23, 7), (23, 8), (23, 9), (24, 9), (25, 9), (22, 7), (21, 7), (21, 8), (21, 9), (21, 6), (21, 5), (24, 5), (23, 5), (24, 3), (23, 3), (23, 2), (23, 1), (24, 1), (25, 1), (22, 1), (21, 1), (20, 1), (19, 1), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (15, 4), (15, 5), (16, 5), (17, 5), (17, 6), (17, 7), (16, 7), (15, 7), (15, 8), (15, 9), (15, 10), (15, 11), (15, 12), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (21, 14), (21, 15), (22, 15), (23, 15), (24, 15), (25, 15), (21, 12), (21, 11), (22, 11), (23, 11), (23, 12), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (27, 14), (27, 15), (28, 15), (29, 15), (29, 14), (29, 13), (30, 13), (31, 13), (31, 14), (31, 15), (31, 16), (31, 17), (31, 18), (31, 19), (31, 20), (31, 21), (32, 19), (33, 19), (33, 20), (33, 21), (34, 19), (35, 19), (35, 20), (35, 21), (35, 22), (35, 23), (35, 24), (35, 25), (35, 26), (35, 27), (35, 28), (35, 29), (35, 30), (35, 31), (34, 31), (33, 31), (33, 32), (33, 33), (33, 34), (33, 35), (32, 35), (31, 35), (30, 35), (29, 35), (34, 33), (35, 33), (35, 34), (35, 35), (34, 29), (33, 29), (33, 28), (33, 27)]",89,0,89
179,"(33, 25)","(33, 26)",South,[],"[(33, 25), (32, 27), (34, 23), (32, 13), (24, 11), (19, 12), (17, 12), (14, 13), (14, 7), (18, 5), (15, 2), (14, 3), (31, 2), (34, 1)]","[(32, 27), (34, 23), (32, 13), (24, 11), (19, 12), (17, 12), (14, 13), (14, 7), (18, 5), (15, 2), (14, 3), (31, 2), (34, 1)]","[(35, 1), (35, 2), (35, 3), (35, 4), (35, 5), (34, 3), (33, 3), (33, 4), (33, 5), (33, 6), (33, 7), (34, 7), (35, 7), (32, 3), (31, 3), (31, 4), (31, 5), (31, 6), (31, 7), (31, 8), (31, 9), (31, 10), (31, 11), (30, 11), (29, 11), (32, 9), (33, 9), (33, 10), (33, 11), (34, 9), (35, 9), (35, 10), (35, 11), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (28, 7), (29, 7), (29, 8), (29, 9), (27, 2), (27, 1), (28, 1), (29, 1), (26, 3), (25, 3), (25, 4), (25, 5), (25, 6), (25, 7), (24, 7), (23, 7), (23, 8), (23, 9), (24, 9), (25, 9), (22, 7), (21, 7), (21, 8), (21, 9), (21, 6), (21, 5), (24, 5), (23, 5), (24, 3), (23, 3), (23, 2), (23, 1), (24, 1), (25, 1), (22, 1), (21, 1), (20, 1), (19, 1), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (15, 4), (15, 5), (16, 5), (17, 5), (17, 6), (17, 7), (16, 7), (15, 7), (15, 8), (15, 9), (15, 10), (15, 11), (15, 12), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (21, 14), (21, 15), (22, 15), (23, 15), (24, 15), (25, 15), (21, 12), (21, 11), (22, 11), (23, 11), (23, 12), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (27, 14), (27, 15), (28, 15), (29, 15), (29, 14), (29, 13), (30, 13), (31, 13), (31, 14), (31, 15), (31, 16), (31, 17), (31, 18), (31, 19), (31, 20), (31, 21), (32, 19), (33, 19), (33, 20), (33, 21), (34, 19), (35, 19), (35, 20), (35, 21), (35, 22), (35, 23), (35, 24), (35, 25), (35, 26), (35, 27), (35, 28), (35, 29), (35, 30), (35, 31), (34, 31), (33, 31), (33, 32), (33, 33), (33, 34), (33, 35), (32, 35), (31, 35), (30, 35), (29, 35), (34, 33), (35, 33), (35, 34), (35, 35), (34, 29), (33, 29), (33, 28), (33, 27), (33, 26)]",90,0,90
180,"(32, 27)","(33, 27)",West,"[(31, 27) via West]","[(32, 27), (34, 23), (32, 13), (24, 11), (19, 12), (17, 12), (14, 13), (14, 7), (18, 5), (15, 2), (14, 3), (31, 2), (34, 1)]","[(31, 27), (34, 23), (32, 13), (24, 11), (19, 12), (17, 12), (14, 13), (14, 7), (18, 5), (15, 2), (14, 3), (31, 2), (34, 1)]","[(35, 1), (35, 2), (35, 3), (35, 4), (35, 5), (34, 3), (33, 3), (33, 4), (33, 5), (33, 6), (33, 7), (34, 7), (35, 7), (32, 3), (31, 3), (31, 4), (31, 5), (31, 6), (31, 7), (31, 8), (31, 9), (31, 10), (31, 11), (30, 11), (29, 11), (32, 9), (33, 9), (33, 10), (33, 11), (34, 9), (35, 9), (35, 10), (35, 11), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (28, 7), (29, 7), (29, 8), (29, 9), (27, 2), (27, 1), (28, 1), (29, 1), (26, 3), (25, 3), (25, 4), (25, 5), (25, 6), (25, 7), (24, 7), (23, 7), (23, 8), (23, 9), (24, 9), (25, 9), (22, 7), (21, 7), (21, 8), (21, 9), (21, 6), (21, 5), (24, 5), (23, 5), (24, 3), (23, 3), (23, 2), (23, 1), (24, 1), (25, 1), (22, 1), (21, 1), (20, 1), (19, 1), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (15, 4), (15, 5), (16, 5), (17, 5), (17, 6), (17, 7), (16, 7), (15, 7), (15, 8), (15, 9), (15, 10), (15, 11), (15, 12), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (21, 14), (21, 15), (22, 15), (23, 15), (24, 15), (25, 15), (21, 12), (21, 11), (22, 11), (23, 11), (23, 12), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (27, 14), (27, 15), (28, 15), (29, 15), (29, 14), (29, 13), (30, 13), (31, 13), (31, 14), (31, 15), (31, 16), (31, 17), (31, 18), (31, 19), (31, 20), (31, 21), (32, 19), (33, 19), (33, 20), (33, 21), (34, 19), (35, 19), (35, 20), (35, 21), (35, 22), (35, 23), (35, 24), (35, 25), (35, 26), (35, 27), (35, 28), (35, 29), (35, 30), (35, 31), (34, 31), (33, 31), (33, 32), (33, 33), (33, 34), (33, 35), (32, 35), (31, 35), (30, 35), (29, 35), (34, 33), (35, 33), (35, 34), (35, 35), (34, 29), (33, 29), (33, 28), (33, 27), (33, 26), (33, 25)]",89,0,89
181,"(31, 27)","(32, 27)",West,"[(30, 27) via West, (31, 28) via North]","[(31, 27), (34, 23), (32, 13), (24, 11), (19, 12), (17, 12), (14, 13), (14, 7), (18, 5), (15, 2), (14, 3), (31, 2), (34, 1)]","[(31, 28), (30, 27), (34, 23), (32, 13), (24, 11), (19, 12), (17, 12), (14, 13), (14, 7), (18, 5), (15, 2), (14, 3), (31, 2), (34, 1)]","[(35, 1), (35, 2), (35, 3), (35, 4), (35, 5), (34, 3), (33, 3), (33, 4), (33, 5), (33, 6), (33, 7), (34, 7), (35, 7), (32, 3), (31, 3), (31, 4), (31, 5), (31, 6), (31, 7), (31, 8), (31, 9), (31, 10), (31, 11), (30, 11), (29, 11), (32, 9), (33, 9), (33, 10), (33, 11), (34, 9), (35, 9), (35, 10), (35, 11), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (28, 7), (29, 7), (29, 8), (29, 9), (27, 2), (27, 1), (28, 1), (29, 1), (26, 3), (25, 3), (25, 4), (25, 5), (25, 6), (25, 7), (24, 7), (23, 7), (23, 8), (23, 9), (24, 9), (25, 9), (22, 7), (21, 7), (21, 8), (21, 9), (21, 6), (21, 5), (24, 5), (23, 5), (24, 3), (23, 3), (23, 2), (23, 1), (24, 1), (25, 1), (22, 1), (21, 1), (20, 1), (19, 1), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (15, 4), (15, 5), (16, 5), (17, 5), (17, 6), (17, 7), (16, 7), (15, 7), (15, 8), (15, 9), (15, 10), (15, 11), (15, 12), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (21, 14), (21, 15), (22, 15), (23, 15), (24, 15), (25, 15), (21, 12), (21, 11), (22, 11), (23, 11), (23, 12), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (27, 14), (27, 15), (28, 15), (29, 15), (29, 14), (29, 13), (30, 13), (31, 13), (31, 14), (31, 15), (31, 16), (31, 17), (31, 18), (31, 19), (31, 20), (31, 21), (32, 19), (33, 19), (33, 20), (33, 21), (34, 19), (35, 19), (35, 20), (35, 21), (35, 22), (35, 23), (35, 24), (35, 25), (35, 26), (35, 27), (35, 28), (35, 29), (35, 30), (35, 31), (34, 31), (33, 31), (33, 32), (33, 33), (33, 34), (33, 35), (32, 35), (31, 35), (30, 35), (29, 35), (34, 33), (35, 33), (35, 34), (35, 35), (34, 29), (33, 29), (33, 28), (33, 27), (33, 26), (33, 25), (32, 27)]",90,0,90
182,"(31, 28)","(31, 27)",North,"[(31, 29) via North]","[(31, 28), (30, 27), (34, 23), (32, 13), (24, 11), (19, 12), (17, 12), (14, 13), (14, 7), (18, 5), (15, 2), (14, 3), (31, 2), (34, 1)]","[(31, 29), (30, 27), (34, 23), (32, 13), (24, 11), (19, 12), (17, 12), (14, 13), (14, 7), (18, 5), (15, 2), (14, 3), (31, 2), (34, 1)]","[(35, 1), (35, 2), (35, 3), (35, 4), (35, 5), (34, 3), (33, 3), (33, 4), (33, 5), (33, 6), (33, 7), (34, 7), (35, 7), (32, 3), (31, 3), (31, 4), (31, 5), (31, 6), (31, 7), (31, 8), (31, 9), (31, 10), (31, 11), (30, 11), (29, 11), (32, 9), (33, 9), (33, 10), (33, 11), (34, 9), (35, 9), (35, 10), (35, 11), (30, 5), (29, 5), (29, 4), (29, 3), (28, 3), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (28, 7), (29, 7), (29, 8), (29, 9), (27, 2), (27, 1), (28, 1), (29, 1), (26, 3), (25, 3), (25, 4), (25, 5), (25, 6), (25, 7), (24, 7), (23, 7), (23, 8), (23, 9), (24, 9), (25, 9), (22, 7), (21, 7), (21, 8), (21, 9), (21, 6), (21, 5), (24, 5), (23, 5), (24, 3), (23, 3), (23, 2), (23, 1), (24, 1), (25, 1), (22, 1), (21, 1), (20, 1), (19, 1), (22, 3), (21, 3), (20, 3), (19, 3), (18, 3), (17, 3), (16, 3), (15, 3), (15, 4), (15, 5), (16, 5), (17, 5), (17, 6), (17, 7), (16, 7), (15, 7), (15, 8), (15, 9), (15, 10), (15, 11), (15, 12), (15, 13), (16, 13), (17, 13), (18, 13), (19, 13), (20, 13), (21, 13), (21, 14), (21, 15), (22, 15), (23, 15), (24, 15), (25, 15), (21, 12), (21, 11), (22, 11), (23, 11), (23, 12), (23, 13), (24, 13), (25, 13), (26, 13), (27, 13), (27, 14), (27, 15), (28, 15), (29, 15), (29, 14), (29, 13), (30, 13), (31, 13), (31, 14), (31, 15), (31, 16), (31, 17), (31, 18), (31, 19), (31, 20), (31, 21), (32, 19), (33, 19), (33, 20), (33, 21), (34, 19), (35, 19), (35, 20), (35, 21), (35, 22), (35, 23), (35, 24), (35, 25), (35, 26), (35, 27), (35, 28), (35, 29), (35, 30), (35, 31), (34, 31), (33, 31), (33, 32), (33, 33), (33, 34), (33, 35), (32, 35), (31, 35), (30, 35), (29, 35), (34, 33), (35, 33), (35, 34), (35, 35), (34, 29), (33, 29), (33, 28), (33, 27), (33, 26), (33, 25), (32, 27), (31, 27)]",91,0,91
