iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
11,"((10, 3), food=12)","((10, 4), food=12)",South,"[((11, 3), food=12) via East, ((9, 3), food=12) via West]","[((10, 3), food=12):55, ((12, 3), food=13):55, ((9, 5), food=12):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56]","[((12, 3), food=13):55, ((9, 5), food=12):55, ((11, 3), food=12):55, ((9, 3), food=12):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56]","[((9, 3), food=13), ((10, 3), food=13), ((8, 3), food=13), ((7, 3), food=13), ((10, 4), food=12), ((11, 3), food=13), ((10, 5), food=12), ((11, 5), food=12), ((12, 5), food=12), ((6, 3), food=13)]",3,52,55
12,"((12, 3), food=13)","((11, 3), food=13)",East,"[((13, 3), food=13) via East]","[((12, 3), food=13):55, ((9, 5), food=12):55, ((11, 3), food=12):55, ((9, 3), food=12):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56]","[((9, 5), food=12):55, ((11, 3), food=12):55, ((9, 3), food=12):55, ((13, 3), food=13):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56]","[((9, 3), food=13), ((10, 3), food=13), ((8, 3), food=13), ((7, 3), food=13), ((10, 4), food=12), ((11, 3), food=13), ((10, 5), food=12), ((11, 5), food=12), ((12, 5), food=12), ((6, 3), food=13), ((10, 3), food=12)]",3,52,55
13,"((9, 5), food=12)","((10, 5), food=12)",West,"[((8, 5), food=12) via West]","[((9, 5), food=12):55, ((11, 3), food=12):55, ((9, 3), food=12):55, ((13, 3), food=13):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56]","[((11, 3), food=12):55, ((9, 3), food=12):55, ((13, 3), food=13):55, ((8, 5), food=12):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56]","[((9, 3), food=13), ((10, 3), food=13), ((8, 3), food=13), ((7, 3), food=13), ((10, 4), food=12), ((11, 3), food=13), ((10, 5), food=12), ((11, 5), food=12), ((12, 5), food=12), ((6, 3), food=13), ((10, 3), food=12), ((12, 3), food=13)]",4,51,55
14,"((11, 3), food=12)","((10, 3), food=12)",East,"[((12, 3), food=12) via East]","[((11, 3), food=12):55, ((9, 3), food=12):55, ((13, 3), food=13):55, ((8, 5), food=12):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56]","[((9, 3), food=12):55, ((13, 3), food=13):55, ((8, 5), food=12):55, ((12, 3), food=12):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56]","[((9, 3), food=13), ((10, 3), food=13), ((8, 3), food=13), ((7, 3), food=13), ((10, 4), food=12), ((11, 3), food=13), ((10, 5), food=12), ((11, 5), food=12), ((12, 5), food=12), ((6, 3), food=13), ((10, 3), food=12), ((12, 3), food=13), ((9, 5), food=12)]",4,51,55
15,"((9, 3), food=12)","((10, 3), food=12)",West,"[((8, 3), food=12) via West]","[((9, 3), food=12):55, ((13, 3), food=13):55, ((8, 5), food=12):55, ((12, 3), food=12):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56]","[((13, 3), food=13):55, ((8, 5), food=12):55, ((12, 3), food=12):55, ((8, 3), food=12):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56]","[((9, 3), food=13), ((10, 3), food=13), ((8, 3), food=13), ((7, 3), food=13), ((10, 4), food=12), ((11, 3), food=13), ((10, 5), food=12), ((11, 5), food=12), ((12, 5), food=12), ((6, 3), food=13), ((10, 3), food=12), ((12, 3), food=13), ((9, 5), food=12), ((11, 3), food=12)]",4,51,55
16,"((13, 3), food=13)","((12, 3), food=13)",East,"[((13, 4), food=12) via North, ((14, 3), food=13) via East]","[((13, 3), food=13):55, ((8, 5), food=12):55, ((12, 3), food=12):55, ((8, 3), food=12):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56]","[((8, 5), food=12):55, ((12, 3), food=12):55, ((8, 3), food=12):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56, ((13, 4), food=12):56, ((14, 3), food=13):57]","[((9, 3), food=13), ((10, 3), food=13), ((8, 3), food=13), ((7, 3), food=13), ((10, 4), food=12), ((11, 3), food=13), ((10, 5), food=12), ((11, 5), food=12), ((12, 5), food=12), ((6, 3), food=13), ((10, 3), food=12), ((12, 3), food=13), ((9, 5), food=12), ((11, 3), food=12), ((9, 3), food=12)]",4,51,55
17,"((8, 5), food=12)","((9, 5), food=12)",West,"[((7, 5), food=12) via West]","[((8, 5), food=12):55, ((12, 3), food=12):55, ((8, 3), food=12):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56, ((13, 4), food=12):56, ((14, 3), food=13):57]","[((12, 3), food=12):55, ((8, 3), food=12):55, ((7, 5), food=12):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56, ((13, 4), food=12):56, ((14, 3), food=13):57]","[((9, 3), food=13), ((10, 3), food=13), ((8, 3), food=13), ((7, 3), food=13), ((10, 4), food=12), ((11, 3), food=13), ((10, 5), food=12), ((11, 5), food=12), ((12, 5), food=12), ((6, 3), food=13), ((10, 3), food=12), ((12, 3), food=13), ((9, 5), food=12), ((11, 3), food=12), ((9, 3), food=12), ((13, 3), food=13)]",5,50,55
18,"((12, 3), food=12)","((11, 3), food=12)",East,"[((13, 3), food=12) via East]","[((12, 3), food=12):55, ((8, 3), food=12):55, ((7, 5), food=12):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56, ((13, 4), food=12):56, ((14, 3), food=13):57]","[((8, 3), food=12):55, ((7, 5), food=12):55, ((13, 3), food=12):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56, ((13, 4), food=12):56, ((14, 3), food=13):57]","[((9, 3), food=13), ((10, 3), food=13), ((8, 3), food=13), ((7, 3), food=13), ((10, 4), food=12), ((11, 3), food=13), ((10, 5), food=12), ((11, 5), food=12), ((12, 5), food=12), ((6, 3), food=13), ((10, 3), food=12), ((12, 3), food=13), ((9, 5), food=12), ((11, 3), food=12), ((9, 3), food=12), ((13, 3), food=13), ((8, 5), food=12)]",5,50,55
19,"((8, 3), food=12)","((9, 3), food=12)",West,"[((7, 3), food=12) via West]","[((8, 3), food=12):55, ((7, 5), food=12):55, ((13, 3), food=12):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56, ((13, 4), food=12):56, ((14, 3), food=13):57]","[((7, 5), food=12):55, ((13, 3), food=12):55, ((7, 3), food=12):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56, ((13, 4), food=12):56, ((14, 3), food=13):57]","[((9, 3), food=13), ((10, 3), food=13), ((8, 3), food=13), ((7, 3), food=13), ((10, 4), food=12), ((11, 3), food=13), ((10, 5), food=12), ((11, 5), food=12), ((12, 5), food=12), ((6, 3), food=13), ((10, 3), food=12), ((12, 3), food=13), ((9, 5), food=12), ((11, 3), food=12), ((9, 3), food=12), ((13, 3), food=13), ((8, 5), food=12), ((12, 3), food=12)]",5,50,55
20,"((7, 5), food=12)","((8, 5), food=12)",West,"[((7, 4), food=11) via South, ((6, 5), food=12) via West]","[((7, 5), food=12):55, ((13, 3), food=12):55, ((7, 3), food=12):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56, ((13, 4), food=12):56, ((14, 3), food=13):57]","[((13, 3), food=12):55, ((7, 3), food=12):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56, ((13, 4), food=12):56, ((14, 3), food=13):57, ((6, 5), food=12):57, ((7, 4), food=11):58]","[((9, 3), food=13), ((10, 3), food=13), ((8, 3), food=13), ((7, 3), food=13), ((10, 4), food=12), ((11, 3), food=13), ((10, 5), food=12), ((11, 5), food=12), ((12, 5), food=12), ((6, 3), food=13), ((10, 3), food=12), ((12, 3), food=13), ((9, 5), food=12), ((11, 3), food=12), ((9, 3), food=12), ((13, 3), food=13), ((8, 5), food=12), ((12, 3), food=12), ((8, 3), food=12)]",6,49,55
21,"((13, 3), food=12)","((12, 3), food=12)",East,"[((13, 4), food=11) via North, ((14, 3), food=12) via East]","[((13, 3), food=12):55, ((7, 3), food=12):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56, ((13, 4), food=12):56, ((14, 3), food=13):57, ((6, 5), food=12):57, ((7, 4), food=11):58]","[((7, 3), food=12):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56, ((13, 4), food=12):56, ((13, 4), food=11):56, ((14, 3), food=13):57, ((6, 5), food=12):57, ((14, 3), food=12):57, ((7, 4), food=11):58]","[((9, 3), food=13), ((10, 3), food=13), ((8, 3), food=13), ((7, 3), food=13), ((10, 4), food=12), ((11, 3), food=13), ((10, 5), food=12), ((11, 5), food=12), ((12, 5), food=12), ((6, 3), food=13), ((10, 3), food=12), ((12, 3), food=13), ((9, 5), food=12), ((11, 3), food=12), ((9, 3), food=12), ((13, 3), food=13), ((8, 5), food=12), ((12, 3), food=12), ((8, 3), food=12), ((7, 5), food=12)]",6,49,55
22,"((7, 3), food=12)","((8, 3), food=12)",West,"[((6, 3), food=12) via West]","[((7, 3), food=12):55, ((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56, ((13, 4), food=12):56, ((13, 4), food=11):56, ((14, 3), food=13):57, ((6, 5), food=12):57, ((14, 3), food=12):57, ((7, 4), food=11):58]","[((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56, ((13, 4), food=12):56, ((13, 4), food=11):56, ((14, 3), food=13):57, ((6, 5), food=12):57, ((14, 3), food=12):57, ((6, 3), food=12):57, ((7, 4), food=11):58]","[((9, 3), food=13), ((10, 3), food=13), ((8, 3), food=13), ((7, 3), food=13), ((10, 4), food=12), ((11, 3), food=13), ((10, 5), food=12), ((11, 5), food=12), ((12, 5), food=12), ((6, 3), food=13), ((10, 3), food=12), ((12, 3), food=13), ((9, 5), food=12), ((11, 3), food=12), ((9, 3), food=12), ((13, 3), food=13), ((8, 5), food=12), ((12, 3), food=12), ((8, 3), food=12), ((7, 5), food=12), ((13, 3), food=12)]",6,49,55
23,"((7, 4), food=12)","((7, 3), food=13)",North,"[((7, 5), food=12) via North, ((7, 3), food=12) via South]","[((7, 4), food=12):56, ((13, 5), food=11):56, ((5, 3), food=13):56, ((13, 4), food=12):56, ((13, 4), food=11):56, ((14, 3), food=13):57, ((6, 5), food=12):57, ((14, 3), food=12):57, ((6, 3), food=12):57, ((7, 4), food=11):58]","[((13, 5), food=11):56, ((5, 3), food=13):56, ((13, 4), food=12):56, ((13, 4), food=11):56, ((7, 5), food=12):56, ((7, 3), food=12):56, ((14, 3), food=13):57, ((6, 5), food=12):57, ((14, 3), food=12):57, ((6, 3), food=12):57, ((7, 4), food=11):58]","[((9, 3), food=13), ((10, 3), food=13), ((8, 3), food=13), ((7, 3), food=13), ((10, 4), food=12), ((11, 3), food=13), ((10, 5), food=12), ((11, 5), food=12), ((12, 5), food=12), ((6, 3), food=13), ((10, 3), food=12), ((12, 3), food=13), ((9, 5), food=12), ((11, 3), food=12), ((9, 3), food=12), ((13, 3), food=13), ((8, 5), food=12), ((12, 3), food=12), ((8, 3), food=12), ((7, 5), food=12), ((13, 3), food=12), ((7, 3), food=12)]",3,53,56
24,"((13, 5), food=11)","((12, 5), food=12)",East,"[((13, 4), food=10) via South, ((14, 5), food=10) via East, ((12, 5), food=11) via West]","[((13, 5), food=11):56, ((5, 3), food=13):56, ((13, 4), food=12):56, ((13, 4), food=11):56, ((7, 5), food=12):56, ((7, 3), food=12):56, ((14, 3), food=13):57, ((6, 5), food=12):57, ((14, 3), food=12):57, ((6, 3), food=12):57, ((7, 4), food=11):58]","[((5, 3), food=13):56, ((13, 4), food=12):56, ((13, 4), food=11):56, ((7, 5), food=12):56, ((7, 3), food=12):56, ((14, 5), food=10):56, ((14, 3), food=13):57, ((6, 5), food=12):57, ((14, 3), food=12):57, ((6, 3), food=12):57, ((7, 4), food=11):58, ((13, 4), food=10):58, ((12, 5), food=11):58]","[((9, 3), food=13), ((10, 3), food=13), ((8, 3), food=13), ((7, 3), food=13), ((10, 4), food=12), ((11, 3), food=13), ((10, 5), food=12), ((11, 5), food=12), ((12, 5), food=12), ((6, 3), food=13), ((10, 3), food=12), ((12, 3), food=13), ((9, 5), food=12), ((11, 3), food=12), ((9, 3), food=12), ((13, 3), food=13), ((8, 5), food=12), ((12, 3), food=12), ((8, 3), food=12), ((7, 5), food=12), ((13, 3), food=12), ((7, 3), food=12), ((7, 4), food=12)]",6,50,56
25,"((5, 3), food=13)","((6, 3), food=13)",West,"[((4, 3), food=13) via West]","[((5, 3), food=13):56, ((13, 4), food=12):56, ((13, 4), food=11):56, ((7, 5), food=12):56, ((7, 3), food=12):56, ((14, 5), food=10):56, ((14, 3), food=13):57, ((6, 5), food=12):57, ((14, 3), food=12):57, ((6, 3), food=12):57, ((7, 4), food=11):58, ((13, 4), food=10):58, ((12, 5), food=11):58]","[((13, 4), food=12):56, ((13, 4), food=11):56, ((7, 5), food=12):56, ((7, 3), food=12):56, ((14, 5), food=10):56, ((4, 3), food=13):56, ((14, 3), food=13):57, ((6, 5), food=12):57, ((14, 3), food=12):57, ((6, 3), food=12):57, ((7, 4), food=11):58, ((13, 4), food=10):58, ((12, 5), food=11):58]","[((9, 3), food=13), ((10, 3), food=13), ((8, 3), food=13), ((7, 3), food=13), ((10, 4), food=12), ((11, 3), food=13), ((10, 5), food=12), ((11, 5), food=12), ((12, 5), food=12), ((6, 3), food=13), ((10, 3), food=12), ((12, 3), food=13), ((9, 5), food=12), ((11, 3), food=12), ((9, 3), food=12), ((13, 3), food=13), ((8, 5), food=12), ((12, 3), food=12), ((8, 3), food=12), ((7, 5), food=12), ((13, 3), food=12), ((7, 3), food=12), ((7, 4), food=12), ((13, 5), food=11)]",4,52,56
26,"((13, 4), food=12)","((13, 3), food=13)",North,"[((13, 5), food=11) via North, ((13, 3), food=12) via South]","[((13, 4), food=12):56, ((13, 4), food=11):56, ((7, 5), food=12):56, ((7, 3), food=12):56, ((14, 5), food=10):56, ((4, 3), food=13):56, ((14, 3), food=13):57, ((6, 5), food=12):57, ((14, 3), food=12):57, ((6, 3), food=12):57, ((7, 4), food=11):58, ((13, 4), food=10):58, ((12, 5), food=11):58]","[((13, 4), food=11):56, ((7, 5), food=12):56, ((7, 3), food=12):56, ((14, 5), food=10):56, ((4, 3), food=13):56, ((14, 3), food=13):57, ((6, 5), food=12):57, ((14, 3), food=12):57, ((6, 3), food=12):57, ((7, 4), food=11):58, ((13, 4), food=10):58, ((12, 5), food=11):58, ((13, 5), food=11):58, ((13, 3), food=12):58]","[((9, 3), food=13), ((10, 3), food=13), ((8, 3), food=13), ((7, 3), food=13), ((10, 4), food=12), ((11, 3), food=13), ((10, 5), food=12), ((11, 5), food=12), ((12, 5), food=12), ((6, 3), food=13), ((10, 3), food=12), ((12, 3), food=13), ((9, 5), food=12), ((11, 3), food=12), ((9, 3), food=12), ((13, 3), food=13), ((8, 5), food=12), ((12, 3), food=12), ((8, 3), food=12), ((7, 5), food=12), ((13, 3), food=12), ((7, 3), food=12), ((7, 4), food=12), ((13, 5), food=11), ((5, 3), food=13)]",5,51,56
27,"((13, 4), food=11)","((13, 3), food=12)",North,"[((13, 5), food=10) via North, ((13, 3), food=11) via South]","[((13, 4), food=11):56, ((7, 5), food=12):56, ((7, 3), food=12):56, ((14, 5), food=10):56, ((4, 3), food=13):56, ((14, 3), food=13):57, ((6, 5), food=12):57, ((14, 3), food=12):57, ((6, 3), food=12):57, ((7, 4), food=11):58, ((13, 4), food=10):58, ((12, 5), food=11):58, ((13, 5), food=11):58, ((13, 3), food=12):58]","[((7, 5), food=12):56, ((7, 3), food=12):56, ((14, 5), food=10):56, ((4, 3), food=13):56, ((14, 3), food=13):57, ((6, 5), food=12):57, ((14, 3), food=12):57, ((6, 3), food=12):57, ((7, 4), food=11):58, ((13, 4), food=10):58, ((12, 5), food=11):58, ((13, 5), food=11):58, ((13, 3), food=12):58, ((13, 5), food=10):58, ((13, 3), food=11):58]","[((9, 3), food=13), ((10, 3), food=13), ((8, 3), food=13), ((7, 3), food=13), ((10, 4), food=12), ((11, 3), food=13), ((10, 5), food=12), ((11, 5), food=12), ((12, 5), food=12), ((6, 3), food=13), ((10, 3), food=12), ((12, 3), food=13), ((9, 5), food=12), ((11, 3), food=12), ((9, 3), food=12), ((13, 3), food=13), ((8, 5), food=12), ((12, 3), food=12), ((8, 3), food=12), ((7, 5), food=12), ((13, 3), food=12), ((7, 3), food=12), ((7, 4), food=12), ((13, 5), food=11), ((5, 3), food=13), ((13, 4), food=12)]",7,49,56
28,"((7, 5), food=12)","((7, 4), food=12)",North,"[((8, 5), food=12) via East, ((6, 5), food=12) via West]","[((7, 5), food=12):56, ((7, 3), food=12):56, ((14, 5), food=10):56, ((4, 3), food=13):56, ((14, 3), food=13):57, ((6, 5), food=12):57, ((14, 3), food=12):57, ((6, 3), food=12):57, ((7, 4), food=11):58, ((13, 4), food=10):58, ((12, 5), food=11):58, ((13, 5), food=11):58, ((13, 3), food=12):58, ((13, 5), food=10):58, ((13, 3), food=11):58]","[((7, 3), food=12):56, ((14, 5), food=10):56, ((4, 3), food=13):56, ((8, 5), food=12):56, ((6, 5), food=12):56, ((14, 3), food=13):57, ((6, 5), food=12):57, ((14, 3), food=12):57, ((6, 3), food=12):57, ((7, 4), food=11):58, ((13, 4), food=10):58, ((12, 5), food=11):58, ((13, 5), food=11):58, ((13, 3), food=12):58, ((13, 5), food=10):58, ((13, 3), food=11):58]","[((9, 3), food=13), ((10, 3), food=13), ((8, 3), food=13), ((7, 3), food=13), ((10, 4), food=12), ((11, 3), food=13), ((10, 5), food=12), ((11, 5), food=12), ((12, 5), food=12), ((6, 3), food=13), ((10, 3), food=12), ((12, 3), food=13), ((9, 5), food=12), ((11, 3), food=12), ((9, 3), food=12), ((13, 3), food=13), ((8, 5), food=12), ((12, 3), food=12), ((8, 3), food=12), ((7, 5), food=12), ((13, 3), food=12), ((7, 3), food=12), ((7, 4), food=12), ((13, 5), food=11), ((5, 3), food=13), ((13, 4), food=12), ((13, 4), food=11)]",4,52,56
29,"((7, 3), food=12)","((7, 4), food=12)",South,"[((8, 3), food=12) via East, ((6, 3), food=12) via West]","[((7, 3), food=12):56, ((14, 5), food=10):56, ((4, 3), food=13):56, ((8, 5), food=12):56, ((6, 5), food=12):56, ((14, 3), food=13):57, ((6, 5), food=12):57, ((14, 3), food=12):57, ((6, 3), food=12):57, ((7, 4), food=11):58, ((13, 4), food=10):58, ((12, 5), food=11):58, ((13, 5), food=11):58, ((13, 3), food=12):58, ((13, 5), food=10):58, ((13, 3), food=11):58]","[((14, 5), food=10):56, ((4, 3), food=13):56, ((8, 5), food=12):56, ((6, 5), food=12):56, ((8, 3), food=12):56, ((6, 3), food=12):56, ((14, 3), food=13):57, ((6, 5), food=12):57, ((14, 3), food=12):57, ((6, 3), food=12):57, ((7, 4), food=11):58, ((13, 4), food=10):58, ((12, 5), food=11):58, ((13, 5), food=11):58, ((13, 3), food=12):58, ((13, 5), food=10):58, ((13, 3), food=11):58]","[((9, 3), food=13), ((10, 3), food=13), ((8, 3), food=13), ((7, 3), food=13), ((10, 4), food=12), ((11, 3), food=13), ((10, 5), food=12), ((11, 5), food=12), ((12, 5), food=12), ((6, 3), food=13), ((10, 3), food=12), ((12, 3), food=13), ((9, 5), food=12), ((11, 3), food=12), ((9, 3), food=12), ((13, 3), food=13), ((8, 5), food=12), ((12, 3), food=12), ((8, 3), food=12), ((7, 5), food=12), ((13, 3), food=12), ((7, 3), food=12), ((7, 4), food=12), ((13, 5), food=11), ((5, 3), food=13), ((13, 4), food=12), ((13, 4), food=11), ((7, 5), food=12)]",4,52,56
30,"((14, 5), food=10)","((13, 5), food=11)",East,"[((13, 5), food=10) via West]","[((14, 5), food=10):56, ((4, 3), food=13):56, ((8, 5), food=12):56, ((6, 5), food=12):56, ((8, 3), food=12):56, ((6, 3), food=12):56, ((14, 3), food=13):57, ((6, 5), food=12):57, ((14, 3), food=12):57, ((6, 3), food=12):57, ((7, 4), food=11):58, ((13, 4), food=10):58, ((12, 5), food=11):58, ((13, 5), food=11):58, ((13, 3), food=12):58, ((13, 5), food=10):58, ((13, 3), food=11):58]","[((4, 3), food=13):56, ((8, 5), food=12):56, ((6, 5), food=12):56, ((8, 3), food=12):56, ((6, 3), food=12):56, ((13, 5), food=10):56, ((14, 3), food=13):57, ((6, 5), food=12):57, ((14, 3), food=12):57, ((6, 3), food=12):57, ((7, 4), food=11):58, ((13, 4), food=10):58, ((12, 5), food=11):58, ((13, 5), food=11):58, ((13, 3), food=12):58, ((13, 5), food=10):58, ((13, 3), food=11):58]","[((9, 3), food=13), ((10, 3), food=13), ((8, 3), food=13), ((7, 3), food=13), ((10, 4), food=12), ((11, 3), food=13), ((10, 5), food=12), ((11, 5), food=12), ((12, 5), food=12), ((6, 3), food=13), ((10, 3), food=12), ((12, 3), food=13), ((9, 5), food=12), ((11, 3), food=12), ((9, 3), food=12), ((13, 3), food=13), ((8, 5), food=12), ((12, 3), food=12), ((8, 3), food=12), ((7, 5), food=12), ((13, 3), food=12), ((7, 3), food=12), ((7, 4), food=12), ((13, 5), food=11), ((5, 3), food=13), ((13, 4), food=12), ((13, 4), food=11), ((7, 5), food=12), ((7, 3), food=12)]",7,49,56
