iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
100,"(13, 16)","(14, 16)",West,"[(12, 16) via West]","[(13, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(12, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(34, 16), (34, 15), (34, 14), (33, 14), (32, 14), (31, 14), (30, 14), (30, 13), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (30, 9), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (27, 2), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (27, 8), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (21, 9), (20, 9), (20, 10), (20, 11), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (24, 11), (25, 11), (26, 11), (27, 11), (27, 12), (27, 13), (27, 14), (26, 14), (25, 14), (25, 15), (25, 16), (26, 16), (27, 16), (28, 16), (29, 16), (30, 16), (31, 16), (32, 16), (33, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16)]",91,0,91
101,"(12, 16)","(13, 16)",West,"[(11, 16) via West]","[(12, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(11, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(34, 16), (34, 15), (34, 14), (33, 14), (32, 14), (31, 14), (30, 14), (30, 13), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (30, 9), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (27, 2), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (27, 8), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (21, 9), (20, 9), (20, 10), (20, 11), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (24, 11), (25, 11), (26, 11), (27, 11), (27, 12), (27, 13), (27, 14), (26, 14), (25, 14), (25, 15), (25, 16), (26, 16), (27, 16), (28, 16), (29, 16), (30, 16), (31, 16), (32, 16), (33, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16)]",92,0,92
102,"(11, 16)","(12, 16)",West,"[(10, 16) via West]","[(11, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(10, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(34, 16), (34, 15), (34, 14), (33, 14), (32, 14), (31, 14), (30, 14), (30, 13), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (30, 9), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (27, 2), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (27, 8), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (21, 9), (20, 9), (20, 10), (20, 11), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (24, 11), (25, 11), (26, 11), (27, 11), (27, 12), (27, 13), (27, 14), (26, 14), (25, 14), (25, 15), (25, 16), (26, 16), (27, 16), (28, 16), (29, 16), (30, 16), (31, 16), (32, 16), (33, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16)]",93,0,93
103,"(10, 16)","(11, 16)",West,"[(9, 16) via West]","[(10, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(9, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(34, 16), (34, 15), (34, 14), (33, 14), (32, 14), (31, 14), (30, 14), (30, 13), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (30, 9), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (27, 2), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (27, 8), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (21, 9), (20, 9), (20, 10), (20, 11), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (24, 11), (25, 11), (26, 11), (27, 11), (27, 12), (27, 13), (27, 14), (26, 14), (25, 14), (25, 15), (25, 16), (26, 16), (27, 16), (28, 16), (29, 16), (30, 16), (31, 16), (32, 16), (33, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16)]",94,0,94
104,"(9, 16)","(10, 16)",West,"[(8, 16) via West]","[(9, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(8, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(34, 16), (34, 15), (34, 14), (33, 14), (32, 14), (31, 14), (30, 14), (30, 13), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (30, 9), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (27, 2), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (27, 8), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (21, 9), (20, 9), (20, 10), (20, 11), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (24, 11), (25, 11), (26, 11), (27, 11), (27, 12), (27, 13), (27, 14), (26, 14), (25, 14), (25, 15), (25, 16), (26, 16), (27, 16), (28, 16), (29, 16), (30, 16), (31, 16), (32, 16), (33, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16)]",95,0,95
105,"(8, 16)","(9, 16)",West,"[(7, 16) via West]","[(8, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(7, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(34, 16), (34, 15), (34, 14), (33, 14), (32, 14), (31, 14), (30, 14), (30, 13), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (30, 9), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (27, 2), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (27, 8), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (21, 9), (20, 9), (20, 10), (20, 11), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (24, 11), (25, 11), (26, 11), (27, 11), (27, 12), (27, 13), (27, 14), (26, 14), (25, 14), (25, 15), (25, 16), (26, 16), (27, 16), (28, 16), (29, 16), (30, 16), (31, 16), (32, 16), (33, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16)]",96,0,96
106,"(7, 16)","(8, 16)",West,"[(6, 16) via West]","[(7, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(6, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(34, 16), (34, 15), (34, 14), (33, 14), (32, 14), (31, 14), (30, 14), (30, 13), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (30, 9), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (27, 2), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (27, 8), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (21, 9), (20, 9), (20, 10), (20, 11), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (24, 11), (25, 11), (26, 11), (27, 11), (27, 12), (27, 13), (27, 14), (26, 14), (25, 14), (25, 15), (25, 16), (26, 16), (27, 16), (28, 16), (29, 16), (30, 16), (31, 16), (32, 16), (33, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16)]",97,0,97
107,"(6, 16)","(7, 16)",West,"[(5, 16) via West]","[(6, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(5, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(34, 16), (34, 15), (34, 14), (33, 14), (32, 14), (31, 14), (30, 14), (30, 13), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (30, 9), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (27, 2), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (27, 8), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (21, 9), (20, 9), (20, 10), (20, 11), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (24, 11), (25, 11), (26, 11), (27, 11), (27, 12), (27, 13), (27, 14), (26, 14), (25, 14), (25, 15), (25, 16), (26, 16), (27, 16), (28, 16), (29, 16), (30, 16), (31, 16), (32, 16), (33, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16)]",98,0,98
108,"(5, 16)","(6, 16)",West,"[(4, 16) via West]","[(5, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(4, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(34, 16), (34, 15), (34, 14), (33, 14), (32, 14), (31, 14), (30, 14), (30, 13), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (30, 9), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (27, 2), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (27, 8), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (21, 9), (20, 9), (20, 10), (20, 11), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (24, 11), (25, 11), (26, 11), (27, 11), (27, 12), (27, 13), (27, 14), (26, 14), (25, 14), (25, 15), (25, 16), (26, 16), (27, 16), (28, 16), (29, 16), (30, 16), (31, 16), (32, 16), (33, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16)]",99,0,99
109,"(4, 16)","(5, 16)",West,"[(3, 16) via West]","[(4, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(3, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(34, 16), (34, 15), (34, 14), (33, 14), (32, 14), (31, 14), (30, 14), (30, 13), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (30, 9), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (27, 2), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (27, 8), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (21, 9), (20, 9), (20, 10), (20, 11), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (24, 11), (25, 11), (26, 11), (27, 11), (27, 12), (27, 13), (27, 14), (26, 14), (25, 14), (25, 15), (25, 16), (26, 16), (27, 16), (28, 16), (29, 16), (30, 16), (31, 16), (32, 16), (33, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16)]",100,0,100
110,"(3, 16)","(4, 16)",West,"[(2, 16) via West]","[(3, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(2, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(34, 16), (34, 15), (34, 14), (33, 14), (32, 14), (31, 14), (30, 14), (30, 13), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (30, 9), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (27, 2), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (27, 8), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (21, 9), (20, 9), (20, 10), (20, 11), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (24, 11), (25, 11), (26, 11), (27, 11), (27, 12), (27, 13), (27, 14), (26, 14), (25, 14), (25, 15), (25, 16), (26, 16), (27, 16), (28, 16), (29, 16), (30, 16), (31, 16), (32, 16), (33, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16)]",101,0,101
111,"(2, 16)","(3, 16)",West,"[(1, 16) via West]","[(2, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(1, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(34, 16), (34, 15), (34, 14), (33, 14), (32, 14), (31, 14), (30, 14), (30, 13), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (30, 9), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (27, 2), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (27, 8), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (21, 9), (20, 9), (20, 10), (20, 11), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (24, 11), (25, 11), (26, 11), (27, 11), (27, 12), (27, 13), (27, 14), (26, 14), (25, 14), (25, 15), (25, 16), (26, 16), (27, 16), (28, 16), (29, 16), (30, 16), (31, 16), (32, 16), (33, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16)]",102,0,102
112,"(1, 16)","(2, 16)",West,"[(1, 15) via South]","[(1, 16), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(1, 15), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(34, 16), (34, 15), (34, 14), (33, 14), (32, 14), (31, 14), (30, 14), (30, 13), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (30, 9), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (27, 2), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (27, 8), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (21, 9), (20, 9), (20, 10), (20, 11), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (24, 11), (25, 11), (26, 11), (27, 11), (27, 12), (27, 13), (27, 14), (26, 14), (25, 14), (25, 15), (25, 16), (26, 16), (27, 16), (28, 16), (29, 16), (30, 16), (31, 16), (32, 16), (33, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16)]",103,0,103
113,"(1, 15)","(1, 16)",South,"[(1, 14) via South]","[(1, 15), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(1, 14), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(34, 16), (34, 15), (34, 14), (33, 14), (32, 14), (31, 14), (30, 14), (30, 13), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (30, 9), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (27, 2), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (27, 8), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (21, 9), (20, 9), (20, 10), (20, 11), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (24, 11), (25, 11), (26, 11), (27, 11), (27, 12), (27, 13), (27, 14), (26, 14), (25, 14), (25, 15), (25, 16), (26, 16), (27, 16), (28, 16), (29, 16), (30, 16), (31, 16), (32, 16), (33, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16)]",104,0,104
114,"(1, 14)","(1, 15)",South,"[(1, 13) via South]","[(1, 14), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(1, 13), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(34, 16), (34, 15), (34, 14), (33, 14), (32, 14), (31, 14), (30, 14), (30, 13), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (30, 9), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (27, 2), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (27, 8), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (21, 9), (20, 9), (20, 10), (20, 11), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (24, 11), (25, 11), (26, 11), (27, 11), (27, 12), (27, 13), (27, 14), (26, 14), (25, 14), (25, 15), (25, 16), (26, 16), (27, 16), (28, 16), (29, 16), (30, 16), (31, 16), (32, 16), (33, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16), (1, 15)]",105,0,105
115,"(1, 13)","(1, 14)",South,"[(1, 12) via South]","[(1, 13), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(1, 12), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(34, 16), (34, 15), (34, 14), (33, 14), (32, 14), (31, 14), (30, 14), (30, 13), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (30, 9), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (27, 2), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (27, 8), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (21, 9), (20, 9), (20, 10), (20, 11), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (24, 11), (25, 11), (26, 11), (27, 11), (27, 12), (27, 13), (27, 14), (26, 14), (25, 14), (25, 15), (25, 16), (26, 16), (27, 16), (28, 16), (29, 16), (30, 16), (31, 16), (32, 16), (33, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16), (1, 15), (1, 14)]",106,0,106
116,"(1, 12)","(1, 13)",South,"[(1, 11) via South]","[(1, 12), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(1, 11), (19, 12), (19, 11), (26, 2), (31, 3), (30, 3), (29, 6), (29, 10), (33, 16)]","[(34, 16), (34, 15), (34, 14), (33, 14), (32, 14), (31, 14), (30, 14), (30, 13), (30, 12), (31, 12), (32, 12), (33, 12), (34, 12), (34, 11), (34, 10), (33, 10), (32, 10), (31, 10), (30, 10), (30, 9), (30, 8), (31, 8), (32, 8), (33, 8), (34, 8), (34, 7), (34, 6), (33, 6), (32, 6), (31, 6), (30, 6), (30, 5), (30, 4), (31, 4), (32, 4), (33, 4), (34, 4), (34, 3), (34, 2), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (29, 1), (28, 1), (27, 1), (27, 2), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (27, 8), (27, 9), (26, 9), (25, 9), (24, 9), (23, 9), (22, 9), (21, 9), (20, 9), (20, 10), (20, 11), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (24, 11), (25, 11), (26, 11), (27, 11), (27, 12), (27, 13), (27, 14), (26, 14), (25, 14), (25, 15), (25, 16), (26, 16), (27, 16), (28, 16), (29, 16), (30, 16), (31, 16), (32, 16), (33, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (2, 16), (1, 16), (1, 15), (1, 14), (1, 13)]",107,0,107
