iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
19,"(2, 3)","(2, 2)",North,"[(3, 3) via East, (1, 3) via West]","[(2, 3), (2, 1), (3, 2), (1, 2)]","[(2, 1), (3, 2), (1, 2), (3, 3), (1, 3)]","[(2, 2)]",1,0,1
20,"(2, 1)","(2, 2)",South,"[(3, 1) via East, (1, 1) via West]","[(2, 1), (3, 2), (1, 2), (3, 3), (1, 3)]","[(3, 2), (1, 2), (3, 3), (1, 3), (3, 1), (1, 1)]","[(2, 2), (2, 3)]",1,0,1
21,"(3, 2)",,,"[(3, 3) via North, (3, 1) via South, (4, 2) via East, (2, 2) via West]","[(3, 2)]","[(3, 3), (3, 1), (4, 2), (2, 2)]",[],0,0,0
22,"(3, 3)","(3, 2)",North,"[(4, 3) via East, (2, 3) via West]","[(3, 3), (3, 1), (4, 2), (2, 2)]","[(3, 1), (4, 2), (2, 2), (4, 3), (2, 3)]","[(3, 2)]",1,0,1
23,"(3, 1)","(3, 2)",South,"[(4, 1) via East, (2, 1) via West]","[(3, 1), (4, 2), (2, 2), (4, 3), (2, 3)]","[(4, 2), (2, 2), (4, 3), (2, 3), (4, 1), (2, 1)]","[(3, 2), (3, 3)]",1,0,1
24,"(1, 1)",,,"[(1, 2) via North, (2, 1) via East]","[(1, 1)]","[(1, 2), (2, 1)]",[],0,0,0
25,"(1, 2)","(1, 1)",North,"[(1, 3) via North, (2, 2) via East]","[(1, 2), (2, 1)]","[(2, 1), (1, 3), (2, 2)]","[(1, 1)]",1,0,1
26,"(2, 1)","(1, 1)",East,"[(3, 1) via East]","[(2, 1), (1, 3), (2, 2)]","[(1, 3), (2, 2), (3, 1)]","[(1, 1), (1, 2)]",1,0,1
27,"(1, 3)","(1, 2)",North,"[(2, 3) via East]","[(1, 3), (2, 2), (3, 1)]","[(2, 2), (3, 1), (2, 3)]","[(1, 1), (1, 2), (2, 1)]",2,0,2
28,"(2, 2)","(1, 2)",East,"[(3, 2) via East]","[(2, 2), (3, 1), (2, 3)]","[(3, 1), (2, 3), (3, 2)]","[(1, 1), (1, 2), (2, 1), (1, 3)]",2,0,2
29,"(3, 1)","(2, 1)",East,"[(4, 1) via East]","[(3, 1), (2, 3), (3, 2)]","[(2, 3), (3, 2), (4, 1)]","[(1, 1), (1, 2), (2, 1), (1, 3), (2, 2)]",2,0,2
30,"(2, 3)","(1, 3)",East,"[(3, 3) via East]","[(2, 3), (3, 2), (4, 1)]","[(3, 2), (4, 1), (3, 3)]","[(1, 1), (1, 2), (2, 1), (1, 3), (2, 2), (3, 1)]",3,0,3
31,"(3, 2)","(2, 2)",East,"[(4, 2) via East]","[(3, 2), (4, 1), (3, 3)]","[(4, 1), (3, 3), (4, 2)]","[(1, 1), (1, 2), (2, 1), (1, 3), (2, 2), (3, 1), (2, 3)]",3,0,3
32,"(1, 1)",,,"[(1, 2) via North, (2, 1) via East]","[(1, 1)]","[(1, 2), (2, 1)]",[],0,0,0
33,"(1, 2)","(1, 1)",North,"[(1, 3) via North]","[(1, 2), (2, 1)]","[(2, 1), (1, 3)]","[(1, 1)]",1,0,1
34,"(4, 2)",,,"[(4, 3) via North, (4, 1) via South, (5, 2) via East, (3, 2) via West]","[(4, 2)]","[(4, 3), (4, 1), (5, 2), (3, 2)]",[],0,0,0
35,"(4, 3)","(4, 2)",North,"[(5, 3) via East, (3, 3) via West]","[(4, 3), (4, 1), (5, 2), (3, 2)]","[(4, 1), (5, 2), (3, 2), (5, 3), (3, 3)]","[(4, 2)]",1,0,1
36,"(4, 1)","(4, 2)",South,"[(5, 1) via East, (3, 1) via West]","[(4, 1), (5, 2), (3, 2), (5, 3), (3, 3)]","[(5, 2), (3, 2), (5, 3), (3, 3), (5, 1), (3, 1)]","[(4, 2), (4, 3)]",1,0,1
37,"(5, 2)","(4, 2)",East,"[(6, 2) via East]","[(5, 2), (3, 2), (5, 3), (3, 3), (5, 1), (3, 1)]","[(3, 2), (5, 3), (3, 3), (5, 1), (3, 1), (6, 2)]","[(4, 2), (4, 3), (4, 1)]",1,0,1
38,"(3, 2)","(4, 2)",West,"[(2, 2) via West]","[(3, 2), (5, 3), (3, 3), (5, 1), (3, 1), (6, 2)]","[(5, 3), (3, 3), (5, 1), (3, 1), (6, 2), (2, 2)]","[(4, 2), (4, 3), (4, 1), (5, 2)]",1,0,1
39,"(5, 3)","(4, 3)",East,"[(6, 3) via East]","[(5, 3), (3, 3), (5, 1), (3, 1), (6, 2), (2, 2)]","[(3, 3), (5, 1), (3, 1), (6, 2), (2, 2), (6, 3)]","[(4, 2), (4, 3), (4, 1), (5, 2), (3, 2)]",2,0,2
40,"(3, 3)","(4, 3)",West,"[(2, 3) via West]","[(3, 3), (5, 1), (3, 1), (6, 2), (2, 2), (6, 3)]","[(5, 1), (3, 1), (6, 2), (2, 2), (6, 3), (2, 3)]","[(4, 2), (4, 3), (4, 1), (5, 2), (3, 2), (5, 3)]",2,0,2
41,"(5, 1)","(4, 1)",East,"[(6, 1) via East]","[(5, 1), (3, 1), (6, 2), (2, 2), (6, 3), (2, 3)]","[(3, 1), (6, 2), (2, 2), (6, 3), (2, 3), (6, 1)]","[(4, 2), (4, 3), (4, 1), (5, 2), (3, 2), (5, 3), (3, 3)]",2,0,2
42,"(3, 1)","(4, 1)",West,"[(2, 1) via West]","[(3, 1), (6, 2), (2, 2), (6, 3), (2, 3), (6, 1)]","[(6, 2), (2, 2), (6, 3), (2, 3), (6, 1), (2, 1)]","[(4, 2), (4, 3), (4, 1), (5, 2), (3, 2), (5, 3), (3, 3), (5, 1)]",2,0,2
43,"(4, 2)",,,"[(4, 3) via North, (4, 1) via South, (5, 2) via East, (3, 2) via West]","[(4, 2)]","[(4, 3), (4, 1), (5, 2), (3, 2)]",[],0,0,0
44,"(4, 3)","(4, 2)",North,"[(5, 3) via East, (3, 3) via West]","[(4, 3), (4, 1), (5, 2), (3, 2)]","[(4, 1), (5, 2), (3, 2), (5, 3), (3, 3)]","[(4, 2)]",1,0,1
45,"(5, 2)",,,"[(5, 3) via North, (5, 1) via South, (6, 2) via East, (4, 2) via West]","[(5, 2)]","[(5, 3), (5, 1), (6, 2), (4, 2)]",[],0,0,0
46,"(5, 3)","(5, 2)",North,"[(6, 3) via East, (4, 3) via West]","[(5, 3), (5, 1), (6, 2), (4, 2)]","[(5, 1), (6, 2), (4, 2), (6, 3), (4, 3)]","[(5, 2)]",1,0,1
47,"(5, 1)","(5, 2)",South,"[(6, 1) via East, (4, 1) via West]","[(5, 1), (6, 2), (4, 2), (6, 3), (4, 3)]","[(6, 2), (4, 2), (6, 3), (4, 3), (6, 1), (4, 1)]","[(5, 2), (5, 3)]",1,0,1
48,"(1, 2)",,,"[(1, 3) via North, (1, 1) via South, (2, 2) via East]","[(1, 2)]","[(1, 3), (1, 1), (2, 2)]",[],0,0,0
49,"(1, 3)","(1, 2)",North,"[(2, 3) via East]","[(1, 3), (1, 1), (2, 2)]","[(1, 1), (2, 2), (2, 3)]","[(1, 2)]",1,0,1
50,"(1, 1)","(1, 2)",South,"[(2, 1) via East]","[(1, 1), (2, 2), (2, 3)]","[(2, 2), (2, 3), (2, 1)]","[(1, 2), (1, 3)]",1,0,1
